smiles,n_success_mut,n_failures_mut,silly_walks,total,obj_computation_time,history_data
COCC(=O)Oc1ccc(F)cc1C(=O)OC,1,1,0.0,0.0,0.0006284713745117188,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-54|AddA-31|AddA-64
CC(F)Oc1cc(N)ccc1C(=O)OO,2,0,0.0,0.0,0.0005831718444824219,CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-11
COC(=O)c1cc(C)c(C)cc1OC(C)=O,2,0,0.0,0.0,0.0007627010345458984,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|RmA-16
CCc1cccc(OC(C)=O)c1C=O,1,0,0.0,0.0,0.0005147457122802734,CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|RmA-14
CC(=O)Oc1c(C)ccc(C)c1C(=O)O,1,0,0.0,0.0,0.0005502700805664062,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-36|AddA-24|RmA-0
CCOc1ccccc1C(=O)OC,1,0,0.0,0.0,0.0004868507385253906,CC(=O)Oc1ccccc1C(=O)O|AddA-54|RmA-2|RmA-12|AddA-48
CCOc1cccc(F)c1C=O,1,0,0.0,0.0,0.0004544258117675781,CC(=O)Oc1ccccc1C(=O)O|RmA-12|AddA-39|RmA-2
COc1cccc(OC(C)=O)c1C(=O)O,1,0,0.0,0.0,0.0005443096160888672,CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-40
CCC(=O)Oc1c(C)c(C)c(C)c(C)c1C(=O)OC,0,0,0.0,0.0,0.0007185935974121094,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-68
CC(=O)Oc1ccc(F)cc1C(=O)O,1,0,0.0,0.0,0.0005235671997070312,CC(=O)Oc1ccccc1C(=O)O|AddA-35
CCOc1cccc(O)c1C(=O)O,1,0,0.0,0.0,0.0004901885986328125,CC(=O)Oc1ccccc1C(=O)O|AddA-54|RmA-2|RmA-12|AddA-34
CC(=O)Oc1c(C)ccc(O)c1C(=O)O,1,0,0.0,0.0,0.0006031990051269531,CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-24
CCc1cccc(OC(=O)CO)c1C(=O)OC,1,0,0.0,0.0,0.0007939338684082031,CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-60|AddA-42
