history_data,total,silly_walks,smiles
CC(=O)Oc1ccccc1C(=O)O|AddA-30|AddA-32|AddA-36|AddA-24|AddA-32|AddA-37|AddA-62|AddA-64|AddA-4|AddA-6,0.0,0.0,COC(=O)c1c(OC(=O)CN)cc(OCOCCO)c(C)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-34|RmA-6|AddA-32|RmA-14|AddA-56|AddA-20|AddA-28|ChB-754|AddA-68,0.0,0.0,COC(=O)c1cc(OC)c(C)c2c1OC(C)C2C
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48|RmA-19|RmA-0|AddA-6|AddA-36|AddA-64|AddA-6,0.0,0.0,COCc1cc(OC(C)=O)c(C(=O)OCOCO)c(C)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-54|RmA-2|RmA-12|AddA-34|AddA-36|AddA-56|AddA-20|RmA-0|AddA-49|RmA-3|RmA-6,0.0,0.0,COCc1c(O)ccc(CN)c1OC
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-60|AddA-42|AddA-48|RmA-0|AddA-39|AddA-32|AddA-6|AddA-80|AddA-84,0.0,0.0,CCOC(=O)c1c(C)cc(F)c(C)c1OC(=O)COCOC
CC(=O)Oc1ccccc1C(=O)O|AddA-29|AddA-56|ChB-707|ChB-325|AddA-52,0.0,0.0,CC(=O)OCc1cc(N)cc(OC(C)=O)c1
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48|RmA-19|RmA-0|AddA-6|AddA-36|ChB-721|AddA-72,0.0,0.0,CC(=O)Oc1cc2c(c(C)c1C(=O)OCO)CC(C)OC2
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-60|AddA-42|AddA-48|RmA-0|AddA-39|AddA-32|AddA-6|ChB-708|RmA-19,0.0,0.0,COC(=O)c1ccc(F)c(C)c1OC(=O)COCO
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48|RmA-19|RmA-14|RmA-0|RmA-8|AddA-4|RmA-12,0.0,0.0,CCC(=O)Oc1cc(C)c(C)cc1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-30|AddA-32|AddA-36|AddA-24|AddA-32|AddA-37|AddA-62|AddA-64|AddA-4|AddA-74,0.0,0.0,CCOCOc1cc(OC(=O)CN)c(C(=O)OCO)c(C)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-34|RmA-6|AddA-32|RmA-14|AddA-56|AddA-20|AddA-28|ChB-754|RmA-15,0.0,0.0,COC(=O)c1cc(OC)c(C)c2c1OCC2
CC(=O)Oc1ccccc1C(=O)O|AddA-54|RmA-2|RmA-12|AddA-34|AddA-36|AddA-56|AddA-20|RmA-0|AddA-49|RmA-3|RmA-14,0.0,0.0,COCc1c(OC)ccc(CN)c1O
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-60|AddA-42|AddA-48|RmA-0|AddA-39|AddA-32|AddA-6|AddA-80|ChB-1860,0.0,0.0,COCOCC(=O)Oc1c(C)c(F)cc2ccoc(=O)c12
CC(=O)Oc1ccccc1C(=O)O|AddA-29|AddA-56|ChB-707|ChB-325|AddA-25,0.0,0.0,CC(=O)Oc1cc(COC=O)cc(N)c1N
CC(=O)Oc1ccccc1C(=O)O|AddA-30|AddA-32|AddA-36|AddA-24|AddA-32|AddA-37|AddA-62|AddA-64|AddA-4|AddA-72,0.0,0.0,CCOCOc1cc(OC(=O)CN)c(C(=O)OCC)c(C)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-34|RmA-6|AddA-32|RmA-14|AddA-56|AddA-20|AddA-28|ChB-754|AddA-66,0.0,0.0,COC(=O)c1cc(OC)c(C)c2c1OC(CO)C2
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48|RmA-19|RmA-0|AddA-6|AddA-36|AddA-64|ChB-1496,0.0,0.0,COCc1cc(OC(C)=O)c2c(=O)oc(OC)cc2c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-54|RmA-2|RmA-12|AddA-34|AddA-36|AddA-56|AddA-20|RmA-0|AddA-49|RmA-3|AddA-60,0.0,0.0,CCOc1c(CN)ccc(OC)c1COC
CC(=O)Oc1ccccc1C(=O)O|AddA-29|AddA-56|ChB-707|ChB-325|AddA-53,0.0,0.0,CC(=O)Oc1cc(N)cc(COC(N)=O)c1
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48|RmA-19|RmA-0|AddA-6|AddA-36|ChB-721|ChB-219,0.0,0.0,COCCc1ccc(OC(C)=O)c(C(=O)OCO)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-60|AddA-42|AddA-48|RmA-0|AddA-39|AddA-32|AddA-6|ChB-708|AddA-80,0.0,0.0,Cc1c(F)cc2c(c1OC(=O)COCO)C(=O)OCC2C
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48|RmA-19|RmA-14|RmA-0|RmA-8|AddA-4|AddA-6,0.0,0.0,Cc1cc(OC(=O)CCO)c(C(=O)O)c(C)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-35|AddA-44|RmA-0|RmA-2|AddA-60|RmA-0|AddA-40|RmA-6|AddA-4|ChB-1083,0.0,0.0,CCOC(=O)c1cc(F)c(C)c2c1OCC2
CC(=O)Oc1ccccc1C(=O)O|AddA-30|AddA-32|AddA-36|AddA-24|AddA-32|AddA-37|AddA-62|AddA-64|AddA-4|AddA-8,0.0,0.0,COC(=O)c1c(OC(=O)CN)cc(OCOC(C)C)c(C)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-34|RmA-6|AddA-32|RmA-14|AddA-56|AddA-20|AddA-28|ChB-754|ChB-717,0.0,0.0,COc1cc2c3c(c1C)CC(CCOC2=O)O3
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48|RmA-19|RmA-0|AddA-6|AddA-36|AddA-64|ChB-704,0.0,0.0,COCc1cc(OC(C)=O)c(C(=O)OC2CO2)c(C)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-60|AddA-42|AddA-48|RmA-0|AddA-39|AddA-32|AddA-6|AddA-80|RmA-20,0.0,0.0,COCOCC(=O)Oc1c(C)c(F)cc(C)c1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-29|AddA-56|ChB-707|ChB-325|AddA-32,0.0,0.0,CNc1cc(COC=O)cc(OC(C)=O)c1
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-60|AddA-42|AddA-48|RmA-0|AddA-39|AddA-32|AddA-6|ChB-708|RmA-0,0.0,0.0,O=C(COCO)Oc1cc(F)cc2c1C(=O)OCC2
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-24|AddA-44|AddA-64|ChB-709|AddA-35|ChB-352|ChB-1055|AddA-4,0.0,0.0,CCC(=O)Oc1cc(OCCOCO)cc(F)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-30|AddA-32|AddA-36|AddA-24|AddA-32|AddA-37|AddA-62|AddA-64|AddA-4|AddA-48,0.0,0.0,CCOCOc1cc(OC(=O)C(C)N)c(C(=O)OC)c(C)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-34|RmA-6|AddA-32|RmA-14|AddA-56|AddA-20|AddA-28|ChB-754|RmA-0,0.0,0.0,COc1cc(C(=O)O)c2c(c1C)CC(C)O2
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48|RmA-19|RmA-0|AddA-6|AddA-36|ChB-721|AddA-74,0.0,0.0,CC(=O)Oc1cc2c(c(C)c1C(=O)OCO)CC(O)OC2
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-60|AddA-42|AddA-48|RmA-0|AddA-39|AddA-32|AddA-6|ChB-708|RmA-10,0.0,0.0,Cc1c(F)cc2c(c1OCCOCO)C(=O)OCC2
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48|RmA-19|RmA-14|RmA-0|RmA-12|RmA-8|AddA-4,0.0,0.0,CCC(=O)Oc1cc(C)c(C)cc1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48|RmA-19|RmA-14|RmA-0|RmA-8|AddA-4|AddA-9,0.0,0.0,Cc1cc(OC(=O)C(C)N)c(C(=O)O)c(C)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-30|AddA-32|AddA-36|AddA-24|AddA-32|AddA-37|AddA-62|AddA-64|AddA-4|ChB-708,0.0,0.0,COC(=O)c1c(C)c(C)c2c(c1OC(=O)CN)CCOCO2
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48|RmA-19|RmA-0|AddA-6|AddA-36|AddA-64|RmA-16,0.0,0.0,COCOC(=O)c1c(OC(C)=O)cc(CO)c(C)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-29|AddA-56|ChB-707|ChB-325|AddA-5,0.0,0.0,NCC(=O)Oc1cc(N)cc(COC=O)c1
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48|RmA-19|RmA-0|AddA-6|AddA-36|ChB-721|ChB-1197,0.0,0.0,CC(=O)Oc1cc2c(c(C)c1C(=O)OCO)CC1OC21
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-60|AddA-42|AddA-48|RmA-0|AddA-39|AddA-32|AddA-6|ChB-708|RmA-16,0.0,0.0,Cc1c(F)cc2c(c1OC(=O)COCO)COCC2
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-35|AddA-44|RmA-0|RmA-2|AddA-60|RmA-0|AddA-40|RmA-6|AddA-4|RmA-8,0.0,0.0,CCOC(=O)c1ccc(C)c(C)c1OC
