step,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29,w_30,w_31,w_32,w_33
9,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-1.1095820266465695,-0.7067820925991801,-0.9289713352720299,-0.024809989332348337,-0.7110911436950536,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,-0.12007453844709363,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.8531919228929289,-0.20117578123871
10,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-1.0665759301900484,-0.7067820925991801,-0.9289713352720299,0.015204386230490695,-0.7110911436950536,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,-0.12007453844709363,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.8531919228929289,-0.1968630931030456
11,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-1.0665759301900484,-0.7067820925991801,-0.9289713352720299,0.015204386230490695,-0.7110911436950536,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,-0.12007453844709363,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.8531919228929289,-0.1968630931030456
12,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-1.0665759301900484,-0.7067820925991801,-0.9289713352720299,0.035153992662415944,-0.6762013949605665,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,-0.12007453844709363,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.8531919228929289,-0.1968630931030456
13,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.9826846896613968,-0.7067820925991801,-0.9289713352720299,0.03508371983108378,-0.6762013949605665,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,-0.07013365805199007,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.8531919228929289,-0.18332592509780662
14,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.9826846896613968,-0.7067820925991801,-0.9289713352720299,0.03508371983108378,-0.6762013949605665,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,-0.04806439421415967,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.8531919228929289,-0.1789928159190599
15,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.9826846896613968,-0.7067820925991801,-0.9289713352720299,0.05494359531377864,-0.6416334387503934,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,-0.03089245979491083,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.872338730970036,-0.17474636892388812
16,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.9419870675572071,-0.7067820925991801,-0.9289713352720299,0.10996531457252624,-0.6416334387503934,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.011997859668671989,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.872338730970036,-0.16471402199288157
17,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.9419870675572071,-0.7067820925991801,-0.9289713352720299,0.14419954586388437,-0.6060609786039717,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.03198586180900332,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.871466392239066,-0.16471402199288157
18,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.9021217476610556,-0.7067820925991801,-0.9289713352720299,0.1640553463180205,-0.6060609786039717,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.05397781815828452,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.871466392239066,-0.15448077263297053
19,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.8809622611277921,-0.7067820925991801,-0.9289713352720299,0.1640553463180205,-0.6060609786039717,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.12181322720635074,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.871466392239066,-0.1303890235321715
20,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.8809622611277921,-0.7067820925991801,-0.9289713352720299,0.1640553463180205,-0.6060609786039717,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.16276118553746316,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.871466392239066,-0.11905385607181357
21,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.8809622611277921,-0.7067820925991801,-0.9289713352720299,0.19733210084420233,-0.5700972379818361,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.2022379500029562,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.871466392239066,-0.09191559536534377
22,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.8809622611277921,-0.7067820925991801,-0.9289713352720299,0.24980991606174016,-0.5700972379818361,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.26204605444298484,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.871466392239066,-0.04203530418803782
23,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.8385966275000631,-0.7067820925991801,-0.9289713352720299,0.2820855652129796,-0.5700972379818361,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.31270618967331326,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.871466392239066,-0.04203530418803782
24,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.8385966275000631,-0.7067820925991801,-0.9289713352720299,0.2820855652129796,-0.5700972379818361,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.3520610900001563,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.871466392239066,-0.028232640704285265
25,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.7951422234007689,-0.7067820925991801,-0.9289713352720299,0.2820855652129796,-0.5700972379818361,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.371357319881246,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.8347696234723117,-0.028232640704285265
26,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.7951422234007689,-0.7067820925991801,-0.9289713352720299,0.3034996429864637,-0.5700972379818361,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.371357319881246,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.8052379104940064,-0.012337822590379098
27,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.733361541161314,-0.7067820925991801,-0.9289713352720299,0.34542446370905444,-0.5387909634863551,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.4105949765988034,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.8052379104940064,0.010364948779774836
28,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.733361541161314,-0.7067820925991801,-0.9289713352720299,0.34542446370905444,-0.5002138396612508,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.44975419724058235,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.8052379104940064,0.03306656148200977
29,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.7101575259202643,-0.7067820925991801,-0.9289713352720299,0.34542446370905444,-0.42389416404022207,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.4883862834616981,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.8052379104940064,0.08310030153569432
30,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.7101575259202643,-0.7067820925991801,-0.9289713352720299,0.34778603448125983,-0.42389416404022207,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.5069225892817771,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.8052379104940064,0.13366107443014652
31,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.7101575259202643,-0.7067820925991801,-0.9289713352720299,0.34778603448125983,-0.38578475156306385,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.5069225892817771,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.79007530871354,0.15412128241401707
32,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.7101575259202643,-0.7067820925991801,-0.9289713352720299,0.3712022095611249,-0.38578475156306385,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.5458892510258029,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.79007530871354,0.1606703859620905
33,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.6655824796323687,-0.7067820925991801,-0.9289713352720299,0.3712022095611249,-0.38578475156306385,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.5458892510258029,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.79007530871354,0.16782887401233892
34,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.6161157978587744,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.6655824796323687,-0.7067820925991801,-0.9289713352720299,0.39451968924362313,-0.38578475156306385,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.5653433617747771,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.4913533162364381,0.79007530871354,0.18882634401426096
35,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.5223949791497635,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.6655824796323687,-0.7067820925991801,-0.9289713352720299,0.4141251695543795,-0.38578475156306385,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.5847780184130023,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.46651481904615205,0.79007530871354,0.20261703806126335
36,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.5223949791497635,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.6655824796323687,-0.7067820925991801,-0.9289713352720299,0.4141251695543795,-0.3469582741819555,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.6041932403945892,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.46651481904615205,0.79007530871354,0.20967547964988514
37,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.5223949791497635,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.6655824796323687,-0.7067820925991801,-0.9289713352720299,0.4141251695543795,-0.3469582741819555,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.6041932403945892,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.46651481904615205,0.79007530871354,0.22410208035939413
38,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.5223949791497635,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.6408026381437917,-0.7067820925991801,-0.9289713352720299,0.4141251695543795,-0.30781422171798667,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.6423624726489334,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.46651481904615205,0.7892852334048265,0.27428054526897855
39,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.5223949791497635,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.6408026381437917,-0.7067820925991801,-0.9289713352720299,0.46569979803489914,-0.30781422171798667,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.6645116426306464,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.46651481904615205,0.7892852334048265,0.3069805140667329
40,0.33727903012758836,1.5817164723007864,-0.25324336561669825,0.3234783795889726,-1.5223949791497635,-0.7059468432513097,1.639706097053757,0.37540988591462254,-0.5987671375144155,-0.7067820925991801,-0.9289713352720299,0.48523409823686425,-0.30781422171798667,-0.21468502463115344,-0.4900494869094422,0.024797059795425413,-1.6247309935064047,2.3816848742687498,-1.0676099477688,-0.7842543385428975,-0.4476257781394962,0.16250277779129263,-1.2241217091976782,0.6845788476082773,0.6831832838570279,0.7172274220629749,1.3866416858653656,0.10187196633510487,-0.9988776983032255,0.7728876182148199,0.004068813952752013,-0.46651481904615205,0.7892852334048265,0.3380905246628538
