step,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29,w_30,w_31,w_32,w_33
184,0,1,0,0,9279,240,1,310,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4280,1074,1,0,1,3909,1,1,1,1,3,1
185,0,1,0,0,9310,240,1,311,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4290,1078,1,0,1,3940,1,1,1,1,3,1
186,0,1,0,0,9373,241,1,312,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4316,1084,1,0,1,3955,1,1,1,1,3,1
187,0,1,0,0,9453,241,1,313,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4344,1087,1,0,1,3966,1,1,1,1,3,1
188,0,1,0,0,9501,241,1,314,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4364,1090,1,0,1,3991,1,1,1,1,3,1
189,0,1,0,0,9536,241,1,315,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4377,1093,1,0,1,4006,1,1,1,1,3,1
190,0,1,0,0,9596,241,1,318,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4404,1098,1,0,1,4012,1,1,1,1,3,1
191,0,1,0,0,9647,242,1,319,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4421,1104,1,0,1,4039,1,1,1,1,3,1
192,0,1,0,0,9675,243,1,320,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4428,1107,1,0,1,4047,1,1,1,1,3,1
193,0,1,0,0,9742,244,1,320,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4454,1109,1,0,1,4058,1,1,1,1,3,1
194,0,1,0,0,9804,246,1,321,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4473,1116,1,0,1,4070,1,1,1,1,3,1
195,0,1,0,0,9826,246,1,323,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4489,1119,1,0,1,4079,1,1,1,1,3,1
196,0,1,0,0,9868,247,1,325,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4506,1122,1,0,1,4097,1,1,1,1,3,1
197,0,1,0,0,9912,248,1,326,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4520,1130,1,0,1,4110,1,1,1,1,3,1
198,0,1,0,0,9964,248,1,327,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4542,1137,1,0,1,4129,1,1,1,1,3,1
199,0,1,0,0,9988,248,1,327,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4545,1139,1,0,1,4139,1,1,1,1,3,1
200,0,1,0,0,10063,248,1,327,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4578,1148,1,0,1,4171,1,1,1,1,3,1
201,0,1,0,0,10104,248,1,327,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4589,1151,1,0,1,4179,1,1,1,1,3,1
202,0,1,0,0,10151,248,1,327,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4619,1157,1,0,1,4206,1,1,1,1,3,1
203,0,1,0,0,10195,248,1,330,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4624,1161,1,0,1,4216,1,1,1,1,3,1
204,0,1,0,0,10237,248,1,331,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4647,1165,1,0,1,4221,1,1,1,1,3,1
205,0,1,0,0,10273,248,1,331,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4658,1171,1,0,1,4237,1,1,1,1,3,1
206,0,1,0,0,10309,248,1,332,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4669,1174,1,0,1,4251,1,1,1,1,3,1
207,0,1,0,0,10377,250,1,332,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4698,1182,1,0,1,4269,1,1,1,1,3,1
208,0,1,0,0,10456,251,1,334,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4717,1198,1,0,1,4293,1,1,1,1,3,1
209,0,1,0,0,10494,252,1,336,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4732,1204,1,0,1,4301,1,1,1,1,3,1
210,0,1,0,0,10539,252,1,337,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4756,1209,1,0,1,4335,1,1,1,1,3,1
211,0,1,0,0,10586,252,1,338,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4767,1216,1,0,1,4344,1,1,1,1,3,1
212,0,1,0,0,10626,253,1,341,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4778,1230,1,0,1,4368,1,1,1,1,3,1
213,0,1,0,0,10709,254,1,344,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4806,1240,1,0,1,4395,1,1,1,1,3,1
214,0,1,0,0,10740,254,1,344,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4818,1244,1,0,1,4419,1,1,1,1,3,1
215,0,1,0,0,10789,254,1,344,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4839,1251,1,0,1,4439,1,1,1,1,3,1
216,0,1,0,0,10839,254,1,349,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4863,1259,1,0,1,4449,1,1,1,1,3,1
217,0,1,0,0,10866,254,1,349,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4867,1262,1,0,1,4460,1,1,1,1,3,1
218,0,1,0,0,10898,254,1,350,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4885,1265,1,0,1,4469,1,1,1,1,3,1
219,0,1,0,0,10948,254,1,350,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4909,1273,1,0,1,4499,1,1,1,1,3,1
220,0,1,0,0,10980,255,1,351,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4925,1275,1,0,1,4510,1,1,1,1,3,1
221,0,1,0,0,11046,256,1,353,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4949,1283,1,0,1,4537,1,1,1,1,3,1
222,0,1,0,0,11072,257,1,354,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4965,1287,1,0,1,4549,1,1,1,1,3,1
223,0,1,0,0,11140,257,1,354,1,0,1,1,1,0,2,1,1,1,1,1,0,1,4999,1301,1,0,1,4572,1,1,1,1,3,1
224,0,1,0,0,11202,257,1,357,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5014,1306,1,0,1,4588,1,1,1,1,3,1
225,0,1,0,0,11238,257,1,357,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5030,1310,1,0,1,4598,1,1,1,1,3,1
226,0,1,0,0,11285,257,1,357,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5056,1316,1,0,1,4616,1,1,1,1,3,1
227,0,1,0,0,11324,257,1,358,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5061,1320,1,0,1,4628,1,1,1,1,3,1
228,0,1,0,0,11368,257,1,359,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5080,1336,1,0,1,4639,1,1,1,1,3,1
229,0,1,0,0,11411,257,1,360,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5091,1338,1,0,1,4653,1,1,1,1,3,1
230,0,1,0,0,11454,257,1,361,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5107,1341,1,0,1,4659,1,1,1,1,3,1
231,0,1,0,0,11507,257,1,363,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5126,1350,1,0,1,4683,1,1,1,1,3,1
232,0,1,0,0,11561,257,1,364,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5145,1355,1,0,1,4702,1,1,1,1,3,1
233,0,1,0,0,11612,258,1,366,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5167,1363,1,0,1,4722,1,1,1,1,3,1
234,0,1,0,0,11674,258,1,367,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5193,1373,1,0,1,4736,1,1,1,1,3,1
235,0,1,0,0,11718,259,1,367,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5207,1376,1,0,1,4748,1,1,1,1,3,1
236,0,1,0,0,11775,260,1,369,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5225,1380,1,0,1,4761,1,1,1,1,3,1
237,0,1,0,0,11810,260,1,369,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5243,1381,1,0,1,4779,1,1,1,1,3,1
238,0,1,0,0,11854,260,1,370,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5269,1392,1,0,1,4801,1,1,1,1,3,1
239,0,1,0,0,11902,261,1,370,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5279,1403,1,0,1,4822,1,1,1,1,3,1
240,0,1,0,0,11958,262,1,372,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5305,1409,1,0,1,4839,1,1,1,1,3,1
241,0,1,0,0,11992,262,1,373,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5308,1416,1,0,1,4847,1,1,1,1,3,1
242,0,1,0,0,12021,262,1,373,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5315,1419,1,0,1,4859,1,1,1,1,3,1
243,0,1,0,0,12067,262,1,374,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5334,1420,1,0,1,4873,1,1,1,1,3,1
244,0,1,0,0,12082,262,1,374,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5335,1420,1,0,1,4887,1,1,1,1,3,1
245,0,1,0,0,12116,262,1,374,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5360,1426,1,0,1,4905,1,1,1,1,3,1
246,0,1,0,0,12153,262,1,377,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5383,1433,1,0,1,4917,1,1,1,1,3,1
247,0,1,0,0,12202,263,1,378,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5398,1438,1,0,1,4939,1,1,1,1,3,1
248,0,1,0,0,12246,263,1,382,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5404,1442,1,0,1,4960,1,1,1,1,3,1
249,0,1,0,0,12300,263,1,385,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5416,1446,1,0,1,4975,1,1,1,1,3,1
250,0,1,0,0,12328,263,1,388,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5429,1453,1,0,1,4988,1,1,1,1,3,1
251,0,1,0,0,12355,263,1,388,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5434,1454,1,0,1,5000,1,1,1,1,3,1
252,0,1,0,0,12443,264,1,390,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5462,1464,1,0,1,5032,1,1,1,1,3,1
253,0,1,0,0,12485,264,1,391,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5470,1469,1,0,1,5036,1,1,1,1,3,1
254,0,1,0,0,12539,264,1,392,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5498,1480,1,0,1,5052,1,1,1,1,3,1
255,0,1,0,0,12574,265,1,397,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5520,1484,1,0,1,5072,1,1,1,1,3,1
256,0,1,0,0,12613,265,1,398,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5548,1489,1,0,1,5096,1,1,1,1,3,1
257,0,1,0,0,12666,265,1,400,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5570,1493,1,0,1,5126,1,1,1,1,3,1
258,0,1,0,0,12710,265,1,401,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5581,1496,1,0,1,5142,1,1,1,1,3,1
259,0,1,0,0,12781,265,1,402,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5599,1502,1,0,1,5160,1,1,1,1,3,1
260,0,1,0,0,12804,265,1,402,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5603,1506,1,0,1,5170,1,1,1,1,3,1
261,0,1,0,0,12858,265,1,404,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5622,1515,1,0,1,5179,1,1,1,1,3,1
262,0,1,0,0,12897,266,1,405,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5629,1519,1,0,1,5195,1,1,1,1,3,1
263,0,1,0,0,12953,266,1,407,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5653,1529,1,0,1,5214,1,1,1,1,3,1
264,0,1,0,0,13010,266,1,407,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5669,1529,1,0,1,5227,1,1,1,1,3,1
265,0,1,0,0,13064,266,1,410,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5680,1536,1,0,1,5244,1,1,1,1,3,1
266,0,1,0,0,13097,267,1,411,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5695,1543,1,0,1,5260,1,1,1,1,3,1
267,0,1,0,0,13155,268,1,412,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5719,1555,1,0,1,5297,1,1,1,1,3,1
268,0,1,0,0,13188,268,1,412,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5733,1562,1,0,1,5318,1,1,1,1,3,1
269,0,1,0,0,13252,268,1,414,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5757,1562,1,0,1,5333,1,1,1,1,3,1
270,0,1,0,0,13290,268,1,415,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5766,1564,1,0,1,5345,1,1,1,1,3,1
271,0,1,0,0,13357,268,1,417,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5786,1575,1,0,1,5361,1,1,1,1,3,1
272,0,1,0,0,13383,269,1,421,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5807,1581,1,0,1,5377,1,1,1,1,3,1
273,0,1,0,0,13453,269,1,422,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5826,1586,1,0,1,5386,1,1,1,1,3,1
274,0,1,0,0,13526,269,1,423,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5848,1592,1,0,1,5390,1,1,1,1,3,1
275,0,1,0,0,13577,269,1,423,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5869,1598,1,0,1,5402,1,1,1,1,3,1
276,0,1,0,0,13612,269,1,424,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5871,1603,1,0,1,5414,1,1,1,1,3,1
277,0,1,0,0,13669,269,1,424,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5901,1611,1,0,1,5431,1,1,1,1,3,1
278,0,1,0,0,13705,269,1,425,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5918,1618,1,0,1,5441,1,1,1,1,3,1
279,0,1,0,0,13728,269,1,425,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5921,1622,1,0,1,5463,1,1,1,1,3,1
280,0,1,0,0,13774,269,1,425,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5932,1631,1,0,1,5478,1,1,1,1,3,1
281,0,1,0,0,13824,269,1,426,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5957,1634,1,0,1,5504,1,1,1,1,3,1
282,0,1,0,0,13848,269,1,426,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5963,1635,1,0,1,5517,1,1,1,1,3,1
283,0,1,0,0,13917,269,1,427,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5981,1640,1,0,1,5540,1,1,1,1,3,1
284,0,1,0,0,13938,269,1,427,1,0,1,1,1,0,2,1,1,1,1,1,0,1,5990,1643,1,0,1,5551,1,1,1,1,3,1
285,0,1,0,0,13998,269,1,427,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6014,1651,1,0,1,5561,1,1,1,1,3,1
286,0,1,0,0,14049,270,1,427,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6035,1659,1,0,1,5590,1,1,1,1,3,1
287,0,1,0,0,14098,270,1,427,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6057,1667,1,0,1,5603,1,1,1,1,3,1
288,0,1,0,0,14147,271,1,428,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6068,1671,1,0,1,5626,1,1,1,1,3,1
289,0,1,0,0,14182,271,1,429,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6079,1674,1,0,1,5652,1,1,1,1,3,1
290,0,1,0,0,14203,271,1,430,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6087,1674,1,0,1,5665,1,1,1,1,3,1
291,0,1,0,0,14239,272,1,431,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6109,1686,1,0,1,5676,1,1,1,1,3,1
292,0,1,0,0,14287,273,1,432,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6117,1689,1,0,1,5683,1,1,1,1,3,1
293,0,1,0,0,14351,273,1,434,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6137,1696,1,0,1,5696,1,1,1,1,3,1
294,0,1,0,0,14389,275,1,436,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6153,1701,1,0,1,5727,1,1,1,1,3,1
295,0,1,0,0,14435,275,1,436,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6172,1706,1,0,1,5742,1,1,1,1,3,1
296,0,1,0,0,14484,275,1,436,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6187,1717,1,0,1,5767,1,1,1,1,3,1
297,0,1,0,0,14513,275,1,437,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6197,1717,1,0,1,5780,1,1,1,1,3,1
298,0,1,0,0,14542,275,1,437,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6205,1721,1,0,1,5795,1,1,1,1,3,1
299,0,1,0,0,14597,275,1,438,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6219,1726,1,0,1,5817,1,1,1,1,3,1
300,0,1,0,0,14631,275,1,439,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6233,1731,1,0,1,5822,1,1,1,1,3,1
301,0,1,0,0,14662,275,1,441,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6240,1732,1,0,1,5841,1,1,1,1,3,1
302,0,1,0,0,14729,276,1,443,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6271,1738,1,0,1,5854,1,1,1,1,3,1
303,0,1,0,0,14763,276,1,446,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6287,1746,1,0,1,5863,1,1,1,1,3,1
304,0,1,0,0,14792,276,1,446,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6291,1749,1,0,1,5868,1,1,1,1,3,1
305,0,1,0,0,14857,276,1,450,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6315,1760,1,0,1,5893,1,1,1,1,3,1
306,0,1,0,0,14923,277,1,450,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6333,1768,1,0,1,5917,1,1,1,1,3,1
307,0,1,0,0,14958,277,1,451,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6339,1772,1,0,1,5923,1,1,1,1,3,1
308,0,1,0,0,15032,277,1,452,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6363,1778,1,0,1,5942,1,1,1,1,3,1
309,0,1,0,0,15085,277,1,453,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6377,1789,1,0,1,5962,1,1,1,1,3,1
310,0,1,0,0,15132,277,1,454,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6404,1792,1,0,1,5973,1,1,1,1,3,1
311,0,1,0,0,15173,279,1,457,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6413,1794,1,0,1,5992,1,1,1,1,3,1
312,0,1,0,0,15257,279,1,458,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6443,1808,1,0,1,6024,1,1,1,1,3,1
313,0,1,0,0,15308,279,1,459,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6459,1818,1,0,1,6041,1,1,1,1,3,1
314,0,1,0,0,15351,279,1,460,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6478,1821,1,0,1,6063,1,1,1,1,3,1
315,0,1,0,0,15388,279,1,461,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6488,1826,1,0,1,6074,1,1,1,1,3,1
316,0,1,0,0,15471,279,1,464,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6521,1835,1,0,1,6091,1,1,1,1,3,1
317,0,1,0,0,15516,279,1,464,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6538,1838,1,0,1,6128,1,1,1,1,3,1
318,0,1,0,0,15549,279,1,464,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6554,1846,1,0,1,6142,1,1,1,1,3,1
319,0,1,0,0,15619,279,1,465,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6578,1859,1,0,1,6162,1,1,1,1,3,1
320,0,1,0,0,15666,279,1,466,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6591,1861,1,0,1,6182,1,1,1,1,3,1
321,0,1,0,0,15718,280,1,467,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6612,1872,1,0,1,6195,1,1,1,1,3,1
322,0,1,0,0,15768,280,1,467,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6621,1875,1,0,1,6217,1,1,1,1,3,1
323,0,1,0,0,15833,280,1,468,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6628,1886,1,0,1,6228,1,1,1,1,3,1
324,0,1,0,0,15889,280,1,470,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6652,1898,1,0,1,6258,1,1,1,1,3,1
325,0,1,0,0,15946,280,1,470,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6672,1901,1,0,1,6280,1,1,1,1,3,1
326,0,1,0,0,15984,280,1,473,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6687,1904,1,0,1,6292,1,1,1,1,3,1
327,0,1,0,0,16032,281,1,473,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6699,1913,1,0,1,6310,1,1,1,1,3,1
328,0,1,0,0,16064,281,1,473,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6709,1920,1,0,1,6326,1,1,1,1,3,1
329,0,1,0,0,16121,281,1,474,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6739,1928,1,0,1,6347,1,1,1,1,3,1
330,0,1,0,0,16155,281,1,475,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6746,1928,1,0,1,6354,1,1,1,1,3,1
331,0,1,0,0,16199,282,1,477,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6759,1933,1,0,1,6376,1,1,1,1,3,1
332,0,1,0,0,16235,282,1,479,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6770,1935,1,0,1,6389,1,1,1,1,3,1
333,0,1,0,0,16283,282,1,479,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6790,1948,1,0,1,6406,1,1,1,1,3,1
334,0,1,0,0,16307,282,1,479,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6803,1950,1,0,1,6413,1,1,1,1,3,1
335,0,1,0,0,16341,282,1,479,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6824,1954,1,0,1,6432,1,1,1,1,3,1
336,0,1,0,0,16434,282,1,481,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6854,1968,1,0,1,6449,1,1,1,1,3,1
337,0,1,0,0,16467,282,1,481,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6862,1974,1,0,1,6460,1,1,1,1,3,1
338,0,1,0,0,16534,282,1,483,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6886,1979,1,0,1,6478,1,1,1,1,3,1
339,0,1,0,0,16555,282,1,484,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6899,1983,1,0,1,6491,1,1,1,1,3,1
340,0,1,0,0,16610,282,1,484,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6922,1987,1,0,1,6507,1,1,1,1,3,1
341,0,1,0,0,16645,282,1,484,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6931,1994,1,0,1,6525,1,1,1,1,3,1
342,0,1,0,0,16708,282,1,485,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6959,2003,1,0,1,6541,1,1,1,1,3,1
343,0,1,0,0,16735,283,1,486,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6966,2008,1,0,1,6546,1,1,1,1,3,1
344,0,1,0,0,16805,284,1,486,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6982,2020,1,0,1,6561,1,1,1,1,3,1
345,0,1,0,0,16845,284,1,487,1,0,1,1,1,0,2,1,1,1,1,1,0,1,6995,2024,1,0,1,6571,1,1,1,1,3,1
346,0,1,0,0,16888,284,1,487,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7012,2029,1,0,1,6595,1,1,1,1,3,1
347,0,1,0,0,16928,284,1,487,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7016,2032,1,0,1,6613,1,1,1,1,3,1
348,0,1,0,0,17008,284,1,488,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7038,2041,1,0,1,6625,1,1,1,1,3,1
349,0,1,0,0,17053,284,1,490,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7057,2053,1,0,1,6651,1,1,1,1,3,1
350,0,1,0,0,17084,284,1,490,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7067,2057,1,0,1,6656,1,1,1,1,3,1
351,0,1,0,0,17136,284,1,493,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7095,2066,1,0,1,6669,1,1,1,1,3,1
352,0,1,0,0,17195,284,1,494,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7108,2070,1,0,1,6692,1,1,1,1,3,1
353,0,1,0,0,17228,284,1,496,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7134,2075,1,0,1,6701,1,1,1,1,3,1
354,0,1,0,0,17294,285,1,497,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7152,2078,1,0,1,6708,1,1,1,1,3,1
355,0,1,0,0,17326,285,1,498,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7165,2080,1,0,1,6719,1,1,1,1,3,1
356,0,1,0,0,17361,286,1,500,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7174,2084,1,0,1,6746,1,1,1,1,3,1
357,0,1,0,0,17412,286,1,502,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7202,2092,1,0,1,6757,1,1,1,1,3,1
358,0,1,0,0,17450,286,1,503,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7211,2094,1,0,1,6771,1,1,1,1,3,1
359,0,1,0,0,17536,286,1,505,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7230,2103,1,0,1,6808,1,1,1,1,3,1
360,0,1,0,0,17592,286,1,506,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7250,2111,1,0,1,6818,1,1,1,1,3,1
361,0,1,0,0,17643,286,1,507,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7271,2117,1,0,1,6836,1,1,1,1,3,1
362,0,1,0,0,17676,286,1,509,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7281,2122,1,0,1,6848,1,1,1,1,3,1
363,0,1,0,0,17728,286,1,509,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7303,2124,1,0,1,6858,1,1,1,1,3,1
364,0,1,0,0,17779,286,1,511,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7325,2131,1,0,1,6867,1,1,1,1,3,1
365,0,1,0,0,17810,286,1,513,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7348,2137,1,0,1,6874,1,1,1,1,3,1
366,0,1,0,0,17877,286,1,513,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7362,2149,1,0,1,6896,1,1,1,1,3,1
367,0,1,0,0,17942,286,1,514,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7382,2156,1,0,1,6918,1,1,1,1,3,1
368,0,1,0,0,17986,286,1,515,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7401,2162,1,0,1,6927,1,1,1,1,3,1
369,0,1,0,0,18062,286,1,517,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7427,2173,1,0,1,6947,1,1,1,1,3,1
370,0,1,0,0,18110,286,1,517,1,0,1,1,1,0,2,1,1,1,1,1,0,1,7446,2181,1,0,1,6963,1,1,1,1,3,1
