step,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29,w_30,w_31,w_32,w_33
649,0,0,0,0,3936,16,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,490,0,0,0,1392,0,0,0,0,0,0
650,0,0,0,0,3942,16,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,491,0,0,0,1394,0,0,0,0,0,0
651,0,0,0,0,3949,16,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,491,0,0,0,1397,0,0,0,0,0,0
652,0,0,0,0,3955,16,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,493,0,0,0,1399,0,0,0,0,0,0
653,0,0,0,0,3963,16,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,493,0,0,0,1400,0,0,0,0,0,0
654,0,0,0,0,3970,16,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,494,0,0,0,1400,0,0,0,0,0,0
655,0,0,0,0,3976,16,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,495,0,0,0,1402,0,0,0,0,0,0
656,0,0,0,0,3982,16,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,496,0,0,0,1405,0,0,0,0,0,0
657,0,0,0,0,3990,16,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,498,0,0,0,1406,0,0,0,0,0,0
658,0,0,0,0,3999,16,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,498,0,0,0,1408,0,0,0,0,0,0
659,0,0,0,0,4004,16,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,498,0,0,0,1411,0,0,0,0,0,0
660,0,0,0,0,4011,16,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,498,0,0,0,1413,0,0,0,0,0,0
661,0,0,0,0,4015,16,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,498,0,0,0,1417,0,0,0,0,0,0
662,0,0,0,0,4020,16,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,499,0,0,0,1420,0,0,0,0,0,0
663,0,0,0,0,4026,16,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,500,0,0,0,1421,0,0,0,0,0,0
664,0,0,0,0,4031,16,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,501,0,0,0,1423,0,0,0,0,0,0
665,0,0,0,0,4038,16,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,501,0,0,0,1424,0,0,0,0,0,0
666,0,0,0,0,4044,16,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,501,0,0,0,1426,0,0,0,0,0,0
667,0,0,0,0,4054,16,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,501,0,0,0,1427,0,0,0,0,0,0
668,0,0,0,0,4061,16,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,501,0,0,0,1429,0,0,0,0,0,0
669,0,0,0,0,4066,16,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,503,0,0,0,1432,0,0,0,0,0,0
670,0,0,0,0,4070,16,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,503,0,0,0,1434,0,0,0,0,0,0
671,0,0,0,0,4078,16,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,504,0,0,0,1437,0,0,0,0,0,0
672,0,0,0,0,4087,16,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,504,0,0,0,1439,0,0,0,0,0,0
673,0,0,0,0,4094,16,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,506,0,0,0,1440,0,0,0,0,0,0
674,0,0,0,0,4100,16,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,509,0,0,0,1441,0,0,0,0,0,0
675,0,0,0,0,4104,16,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,511,0,0,0,1443,0,0,0,0,0,0
676,0,0,0,0,4110,16,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,513,0,0,0,1445,0,0,0,0,0,0
677,0,0,0,0,4116,16,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,514,0,0,0,1450,0,0,0,0,0,0
678,0,0,0,0,4123,16,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,515,0,0,0,1451,0,0,0,0,0,0
679,0,0,0,0,4127,16,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,516,0,0,0,1453,0,0,0,0,0,0
680,0,0,0,0,4133,16,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,517,0,0,0,1455,0,0,0,0,0,0
681,0,0,0,0,4139,16,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,518,0,0,0,1459,0,0,0,0,0,0
682,0,0,0,0,4143,16,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,518,0,0,0,1463,0,0,0,0,0,0
683,0,0,0,0,4148,16,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,520,0,0,0,1465,0,0,0,0,0,0
684,0,0,0,0,4155,16,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,521,0,0,0,1466,0,0,0,0,0,0
685,0,0,0,0,4163,16,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,522,0,0,0,1468,0,0,0,0,0,0
686,0,0,0,0,4167,16,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,523,0,0,0,1471,0,0,0,0,0,0
687,0,0,0,0,4176,16,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,525,0,0,0,1472,0,0,0,0,0,0
688,0,0,0,0,4179,16,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,526,0,0,0,1474,0,0,0,0,0,0
689,0,0,0,0,4185,16,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,527,0,0,0,1475,0,0,0,0,0,0
690,0,0,0,0,4190,16,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,529,0,0,0,1478,0,0,0,0,0,0
691,0,0,0,0,4198,16,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,530,0,0,0,1480,0,0,0,0,0,0
692,0,0,0,0,4204,16,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,530,0,0,0,1482,0,0,0,0,0,0
693,0,0,0,0,4210,16,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,531,0,0,0,1485,0,0,0,0,0,0
694,0,0,0,0,4217,16,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,532,0,0,0,1488,0,0,0,0,0,0
695,0,0,0,0,4223,16,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,533,0,0,0,1490,0,0,0,0,0,0
696,0,0,0,0,4229,16,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,534,0,0,0,1492,0,0,0,0,0,0
697,0,0,0,0,4234,16,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,535,0,0,0,1495,0,0,0,0,0,0
698,0,0,0,0,4239,16,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,536,0,0,0,1497,0,0,0,0,0,0
699,0,0,0,0,4245,16,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,537,0,0,0,1499,0,0,0,0,0,0
700,0,0,0,0,4251,16,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,538,0,0,0,1504,0,0,0,0,0,0
701,0,0,0,0,4258,16,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,538,0,0,0,1507,0,0,0,0,0,0
702,0,0,0,0,4265,16,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,540,0,0,0,1509,0,0,0,0,0,0
703,0,0,0,0,4270,16,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,541,0,0,0,1512,0,0,0,0,0,0
704,0,0,0,0,4276,16,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,542,0,0,0,1514,0,0,0,0,0,0
705,0,0,0,0,4281,16,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,542,0,0,0,1516,0,0,0,0,0,0
706,0,0,0,0,4286,16,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,542,0,0,0,1518,0,0,0,0,0,0
707,0,0,0,0,4294,16,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,542,0,0,0,1521,0,0,0,0,0,0
708,0,0,0,0,4298,16,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,542,0,0,0,1522,0,0,0,0,0,0
709,0,0,0,0,4304,16,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,543,0,0,0,1526,0,0,0,0,0,0
710,0,0,0,0,4310,16,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,543,0,0,0,1528,0,0,0,0,0,0
711,0,0,0,0,4313,16,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,544,0,0,0,1530,0,0,0,0,0,0
712,0,0,0,0,4318,16,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,545,0,0,0,1531,0,0,0,0,0,0
713,0,0,0,0,4324,16,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,545,0,0,0,1533,0,0,0,0,0,0
714,0,0,0,0,4328,16,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,546,0,0,0,1534,0,0,0,0,0,0
715,0,0,0,0,4333,16,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,546,0,0,0,1536,0,0,0,0,0,0
716,0,0,0,0,4339,16,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,547,0,0,0,1537,0,0,0,0,0,0
717,0,0,0,0,4345,16,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,549,0,0,0,1538,0,0,0,0,0,0
718,0,0,0,0,4352,16,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,551,0,0,0,1540,0,0,0,0,0,0
719,0,0,0,0,4358,16,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,551,0,0,0,1541,0,0,0,0,0,0
720,0,0,0,0,4365,16,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,551,0,0,0,1544,0,0,0,0,0,0
721,0,0,0,0,4371,16,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,551,0,0,0,1545,0,0,0,0,0,0
722,0,0,0,0,4376,16,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,552,0,0,0,1550,0,0,0,0,0,0
723,0,0,0,0,4383,16,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,553,0,0,0,1553,0,0,0,0,0,0
724,0,0,0,0,4387,16,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,553,0,0,0,1555,0,0,0,0,0,0
725,0,0,0,0,4394,16,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,554,0,0,0,1560,0,0,0,0,0,0
726,0,0,0,0,4401,16,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,554,0,0,0,1563,0,0,0,0,0,0
727,0,0,0,0,4407,16,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,555,0,0,0,1566,0,0,0,0,0,0
728,0,0,0,0,4415,16,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,555,0,0,0,1567,0,0,0,0,0,0
729,0,0,0,0,4419,16,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,557,0,0,0,1568,0,0,0,0,0,0
730,0,0,0,0,4427,16,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,558,0,0,0,1569,0,0,0,0,0,0
731,0,0,0,0,4435,16,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,562,0,0,0,1570,0,0,0,0,0,0
732,0,0,0,0,4446,16,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,564,0,0,0,1571,0,0,0,0,0,0
733,0,0,0,0,4450,16,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,565,0,0,0,1572,0,0,0,0,0,0
734,0,0,0,0,4458,16,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,566,0,0,0,1574,0,0,0,0,0,0
735,0,0,0,0,4463,16,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,568,0,0,0,1575,0,0,0,0,0,0
736,0,0,0,0,4470,16,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,568,0,0,0,1577,0,0,0,0,0,0
737,0,0,0,0,4473,16,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,570,0,0,0,1578,0,0,0,0,0,0
738,0,0,0,0,4481,16,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,570,0,0,0,1579,0,0,0,0,0,0
739,0,0,0,0,4488,16,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,571,0,0,0,1581,0,0,0,0,0,0
740,0,0,0,0,4496,16,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,572,0,0,0,1583,0,0,0,0,0,0
741,0,0,0,0,4502,16,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,572,0,0,0,1585,0,0,0,0,0,0
742,0,0,0,0,4508,17,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,574,0,0,0,1586,0,0,0,0,0,0
743,0,0,0,0,4514,17,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,575,0,0,0,1588,0,0,0,0,0,0
744,0,0,0,0,4520,17,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,576,0,0,0,1589,0,0,0,0,0,0
745,0,0,0,0,4524,17,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,577,0,0,0,1591,0,0,0,0,0,0
746,0,0,0,0,4530,17,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,578,0,0,0,1594,0,0,0,0,0,0
747,0,0,0,0,4538,17,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,579,0,0,0,1596,0,0,0,0,0,0
748,0,0,0,0,4545,17,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,579,0,0,0,1598,0,0,0,0,0,0
749,0,0,0,0,4551,17,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,581,0,0,0,1602,0,0,0,0,0,0
750,0,0,0,0,4555,17,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,582,0,0,0,1603,0,0,0,0,0,0
751,0,0,0,0,4560,17,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,582,0,0,0,1606,0,0,0,0,0,0
752,0,0,0,0,4566,17,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,582,0,0,0,1608,0,0,0,0,0,0
753,0,0,0,0,4572,17,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,583,0,0,0,1611,0,0,0,0,0,0
754,0,0,0,0,4579,17,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,583,0,0,0,1613,0,0,0,0,0,0
755,0,0,0,0,4583,17,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,584,0,0,0,1614,0,0,0,0,0,0
756,0,0,0,0,4586,17,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,585,0,0,0,1616,0,0,0,0,0,0
757,0,0,0,0,4590,17,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,586,0,0,0,1619,0,0,0,0,0,0
758,0,0,0,0,4598,17,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,588,0,0,0,1620,0,0,0,0,0,0
759,0,0,0,0,4608,17,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,588,0,0,0,1622,0,0,0,0,0,0
760,0,0,0,0,4614,17,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,590,0,0,0,1624,0,0,0,0,0,0
761,0,0,0,0,4621,17,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,591,0,0,0,1627,0,0,0,0,0,0
762,0,0,0,0,4630,17,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,591,0,0,0,1630,0,0,0,0,0,0
763,0,0,0,0,4638,17,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,593,0,0,0,1632,0,0,0,0,0,0
764,0,0,0,0,4643,17,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,593,0,0,0,1635,0,0,0,0,0,0
765,0,0,0,0,4647,17,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,594,0,0,0,1637,0,0,0,0,0,0
766,0,0,0,0,4653,17,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,596,0,0,0,1638,0,0,0,0,0,0
767,0,0,0,0,4657,17,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,596,0,0,0,1639,0,0,0,0,0,0
768,0,0,0,0,4665,17,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,598,0,0,0,1642,0,0,0,0,0,0
769,0,0,0,0,4671,17,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,599,0,0,0,1643,0,0,0,0,0,0
770,0,0,0,0,4678,17,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,599,0,0,0,1646,0,0,0,0,0,0
771,0,0,0,0,4684,17,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,600,0,0,0,1647,0,0,0,0,0,0
772,0,0,0,0,4688,17,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,601,0,0,0,1652,0,0,0,0,0,0
773,0,0,0,0,4694,17,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,604,0,0,0,1655,0,0,0,0,0,0
774,0,0,0,0,4701,17,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,604,0,0,0,1656,0,0,0,0,0,0
775,0,0,0,0,4708,17,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,605,0,0,0,1659,0,0,0,0,0,0
776,0,0,0,0,4714,17,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,605,0,0,0,1661,0,0,0,0,0,0
777,0,0,0,0,4720,17,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,607,0,0,0,1662,0,0,0,0,0,0
778,0,0,0,0,4728,17,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,608,0,0,0,1665,0,0,0,0,0,0
779,0,0,0,0,4733,17,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,609,0,0,0,1667,0,0,0,0,0,0
780,0,0,0,0,4741,17,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,609,0,0,0,1668,0,0,0,0,0,0
781,0,0,0,0,4745,17,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,611,0,0,0,1671,0,0,0,0,0,0
782,0,0,0,0,4752,17,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,612,0,0,0,1674,0,0,0,0,0,0
783,0,0,0,0,4757,17,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,612,0,0,0,1676,0,0,0,0,0,0
784,0,0,0,0,4762,17,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,613,0,0,0,1677,0,0,0,0,0,0
785,0,0,0,0,4767,17,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,615,0,0,0,1680,0,0,0,0,0,0
786,0,0,0,0,4771,17,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,616,0,0,0,1682,0,0,0,0,0,0
787,0,0,0,0,4780,17,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,617,0,0,0,1686,0,0,0,0,0,0
788,0,0,0,0,4784,17,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,619,0,0,0,1687,0,0,0,0,0,0
789,0,0,0,0,4792,17,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,620,0,0,0,1690,0,0,0,0,0,0
790,0,0,0,0,4797,17,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,621,0,0,0,1691,0,0,0,0,0,0
791,0,0,0,0,4802,17,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,624,0,0,0,1693,0,0,0,0,0,0
792,0,0,0,0,4807,17,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,625,0,0,0,1695,0,0,0,0,0,0
793,0,0,0,0,4815,17,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,625,0,0,0,1697,0,0,0,0,0,0
794,0,0,0,0,4822,17,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,627,0,0,0,1700,0,0,0,0,0,0
795,0,0,0,0,4828,17,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,627,0,0,0,1702,0,0,0,0,0,0
796,0,0,0,0,4832,17,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,628,0,0,0,1704,0,0,0,0,0,0
797,0,0,0,0,4840,17,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,628,0,0,0,1708,0,0,0,0,0,0
798,0,0,0,0,4845,17,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,629,0,0,0,1709,0,0,0,0,0,0
799,0,0,0,0,4852,17,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,630,0,0,0,1711,0,0,0,0,0,0
800,0,0,0,0,4856,17,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,633,0,0,0,1712,0,0,0,0,0,0
801,0,0,0,0,4862,17,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,635,0,0,0,1714,0,0,0,0,0,0
802,0,0,0,0,4869,17,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,636,0,0,0,1716,0,0,0,0,0,0
803,0,0,0,0,4878,17,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,636,0,0,0,1718,0,0,0,0,0,0
804,0,0,0,0,4887,17,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,637,0,0,0,1719,0,0,0,0,0,0
805,0,0,0,0,4893,17,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,637,0,0,0,1720,0,0,0,0,0,0
806,0,0,0,0,4899,17,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,638,0,0,0,1722,0,0,0,0,0,0
807,0,0,0,0,4907,17,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,640,0,0,0,1723,0,0,0,0,0,0
808,0,0,0,0,4914,17,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,641,0,0,0,1725,0,0,0,0,0,0
809,0,0,0,0,4918,17,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,643,0,0,0,1727,0,0,0,0,0,0
810,0,0,0,0,4926,17,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,645,0,0,0,1729,0,0,0,0,0,0
811,0,0,0,0,4930,17,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,646,0,0,0,1732,0,0,0,0,0,0
812,0,0,0,0,4936,17,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,646,0,0,0,1734,0,0,0,0,0,0
813,0,0,0,0,4945,17,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,646,0,0,0,1736,0,0,0,0,0,0
814,0,0,0,0,4948,17,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,647,0,0,0,1738,0,0,0,0,0,0
815,0,0,0,0,4954,17,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,647,0,0,0,1741,0,0,0,0,0,0
816,0,0,0,0,4961,17,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,647,0,0,0,1742,0,0,0,0,0,0
817,0,0,0,0,4968,17,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,650,0,0,0,1745,0,0,0,0,0,0
818,0,0,0,0,4976,17,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,650,0,0,0,1746,0,0,0,0,0,0
819,0,0,0,0,4983,17,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,651,0,0,0,1748,0,0,0,0,0,0
820,0,0,0,0,4987,17,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,652,0,0,0,1751,0,0,0,0,0,0
821,0,0,0,0,4992,17,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,652,0,0,0,1755,0,0,0,0,0,0
822,0,0,0,0,4997,17,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,654,0,0,0,1759,0,0,0,0,0,0
823,0,0,0,0,5008,17,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,654,0,0,0,1761,0,0,0,0,0,0
824,0,0,0,0,5015,17,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,654,0,0,0,1765,0,0,0,0,0,0
825,0,0,0,0,5021,17,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,656,0,0,0,1769,0,0,0,0,0,0
826,0,0,0,0,5027,17,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,659,0,0,0,1772,0,0,0,0,0,0
827,0,0,0,0,5033,17,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,659,0,0,0,1774,0,0,0,0,0,0
828,0,0,0,0,5037,17,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,659,0,0,0,1776,0,0,0,0,0,0
829,0,0,0,0,5043,17,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,660,0,0,0,1778,0,0,0,0,0,0
830,0,0,0,0,5049,17,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,662,0,0,0,1781,0,0,0,0,0,0
831,0,0,0,0,5055,17,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,663,0,0,0,1782,0,0,0,0,0,0
832,0,0,0,0,5062,17,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,664,0,0,0,1785,0,0,0,0,0,0
833,0,0,0,0,5068,17,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,665,0,0,0,1786,0,0,0,0,0,0
834,0,0,0,0,5075,17,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,665,0,0,0,1788,0,0,0,0,0,0
835,0,0,0,0,5083,17,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,665,0,0,0,1789,0,0,0,0,0,0
836,0,0,0,0,5091,17,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,666,0,0,0,1790,0,0,0,0,0,0
837,0,0,0,0,5098,17,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,667,0,0,0,1791,0,0,0,0,0,0
838,0,0,0,0,5102,17,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,668,0,0,0,1794,0,0,0,0,0,0
839,0,0,0,0,5105,17,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,669,0,0,0,1798,0,0,0,0,0,0
840,0,0,0,0,5110,17,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,671,0,0,0,1802,0,0,0,0,0,0
