history_data,total,silly_walks,smiles
CC(=O)Oc1ccccc1C(=O)O|AddA-34|AddA-13|AddA-30|AddA-53|RmA-15|AddA-56_RmA-15|AddA-26_AddA-52|AddA-68|ChB-790|AddA-60_AddA-80|RmA-17,0.0,0.0,CCNCC(=O)Oc1c(OC)cc(OC)cc1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-36_AddA-32|RmA-13_AddA-57|RmA-14_AddA-28|AddA-54,0.0,0.0,CC(=O)Oc1cc(C)c(C)cc1C(=O)OO
CC(=O)Oc1ccccc1C(=O)O|AddA-14|AddA-38|AddA-32_AddA-66|RmA-16_RmA-14|AddA-27_RmA-13|RmA-13_AddA-12|AddA-36|AddA-33_RmA-15|RmA-14|AddA-53|RmA-13_AddA-28,0.0,0.0,CC(=O)Oc1cc(C)c(N)cc1C(=O)ON
CC(=O)Oc1ccccc1C(=O)O|AddA-24|AddA-34_AddA-28|AddA-56|RmA-15|ChB-1106_RmA-14|RmA-14_AddA-35|ChB-786|ChB-1489_RmA-14|AddA-31_ChB-83|RmA-14_AddA-38|RmA-13_AddA-32|AddA-12_AddA-62,0.0,0.0,CCC(=O)Oc1ccc(CO)c(O)c1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-24|RmA-13_AddA-37|AddA-31|RmA-13|AddA-32_AddA-13|AddA-64_AddA-62|RmA-16|RmA-16_RmA-13|ChB-916|AddA-60_AddA-64|RmA-13|RmA-15_AddA-32|AddA-36,0.0,0.0,CNCC(=O)Oc1ccc(C)c(C)c1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-34|ChB-916|RmA-13_AddA-35|RmA-13_AddA-52|AddA-58|AddA-27|AddA-35|AddA-13_RmA-15|RmA-14|AddA-12|AddA-26|RmA-15,0.0,0.0,CCC(=O)Oc1c(O)cc(F)cc1C(=O)OC
CC(=O)Oc1ccccc1C(=O)O|AddA-35_AddA-36|AddA-13,0.0,0.0,Cc1c(F)ccc(OC(=O)CN)c1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-24|AddA-34_AddA-28|AddA-56|RmA-15|ChB-1106_RmA-14|RmA-14_AddA-35|ChB-786|ChB-1489_RmA-14|AddA-31_ChB-83|RmA-14_AddA-38|ChB-916|AddA-12,0.0,0.0,CCC(=O)Oc1c2c(cc(O)c1C(=O)O)C2
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-13|RmA-14_AddA-28|AddA-33_RmA-13|AddA-13|ChB-885_ChB-213|AddA-62_AddA-64|RmA-16,0.0,0.0,CNCC(=O)Oc1c(C)cc(N)cc1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-34|AddA-13|AddA-30|AddA-53|RmA-15|AddA-56_RmA-15|AddA-26_AddA-52|AddA-68|ChB-790|AddA-60_AddA-80|AddA-87,0.0,0.0,COc1cc(OC)c2c(c1)C(=O)OCC(NCCF)C(=O)O2
CC(=O)Oc1ccccc1C(=O)O|AddA-36_AddA-32|RmA-13_AddA-57|RmA-14_AddA-28|AddA-24_AddA-56,0.0,0.0,CCc1cc(C(=O)O)c(OC(C)=O)c(C)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-14|AddA-38|AddA-32_AddA-66|RmA-16_RmA-14|AddA-27_RmA-13|RmA-13_AddA-12|AddA-36|AddA-33_RmA-15|RmA-14|AddA-53|RmA-14_AddA-13,0.0,0.0,NCC(=O)Oc1c(F)cccc1C(=O)ON
CC(=O)Oc1ccccc1C(=O)O|AddA-24|RmA-13_AddA-37|AddA-31|RmA-13|AddA-32_AddA-13|AddA-64_AddA-62|RmA-16|RmA-16_RmA-13|ChB-916|AddA-60_AddA-64|RmA-13|RmA-15_AddA-32|AddA-54,0.0,0.0,CNCC(=O)Oc1ccc(C)cc1C(=O)OO
CC(=O)Oc1ccccc1C(=O)O|AddA-34|ChB-916|RmA-13_AddA-35|RmA-13_AddA-52|AddA-58|AddA-27|AddA-35|AddA-13_RmA-15|RmA-14|AddA-12|AddA-26|AddA-30,0.0,0.0,COC(=O)c1cc(F)c(O)c(O)c1OC(=O)C(C)N
CC(=O)Oc1ccccc1C(=O)O|AddA-52_AddA-35|AddA-36|AddA-56|RmA-14_AddA-31|RmA-16,0.0,0.0,CCOC(=O)c1c(C)cccc1OC(C)=O
CC(=O)Oc1ccccc1C(=O)O|AddA-24_AddA-28,0.0,0.0,CC(=O)Oc1c(C(=O)O)ccc(C)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-13|RmA-14_AddA-28|AddA-33_RmA-13|AddA-13|ChB-885_ChB-213|AddA-62_AddA-64|RmA-16_RmA-14,0.0,0.0,CNCC(=O)Oc1c(C)cccc1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-34|AddA-13|AddA-30|AddA-53|RmA-15|AddA-56_RmA-15|AddA-26_AddA-52|AddA-68|ChB-790|AddA-60_AddA-80|AddA-86_RmA-15,0.0,0.0,COc1cc(O)cc2c1OC(=O)C(NCCO)COC2=O
CC(=O)Oc1ccccc1C(=O)O|AddA-36_AddA-32|RmA-13_AddA-57|RmA-14_AddA-28|AddA-36_AddA-60,0.0,0.0,CCc1cc(OC(C)=O)c(C(=O)O)c(C)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-14|AddA-38|AddA-32_AddA-66|RmA-16_RmA-14|AddA-27_RmA-13|RmA-13_AddA-12|AddA-36|AddA-33_RmA-15|RmA-14|AddA-53|AddA-62_AddA-12,0.0,0.0,CCC(=O)Oc1c(F)cc(NO)cc1C(=O)ON
CC(=O)Oc1ccccc1C(=O)O|AddA-24|AddA-34_AddA-28|AddA-56|RmA-15|ChB-1106_RmA-14|RmA-14_AddA-35|ChB-786|ChB-1489_RmA-14|AddA-31_ChB-83|RmA-14_AddA-38|RmA-13_AddA-32|AddA-52_AddA-14,0.0,0.0,COC(=O)c1c(OC(=O)CO)ccc(C)c1O
CC(=O)Oc1ccccc1C(=O)O|AddA-24|RmA-13_AddA-37|AddA-31|RmA-13|AddA-32_AddA-13|AddA-64_AddA-62|RmA-16|RmA-16_RmA-13|ChB-916|AddA-60_AddA-64|RmA-13|RmA-15_AddA-32|RmA-14_AddA-62,0.0,0.0,NCC(=O)Oc1ccc(CO)cc1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-34|ChB-916|RmA-13_AddA-35|RmA-13_AddA-52|AddA-58|AddA-27|AddA-35|AddA-13_RmA-15|RmA-14|AddA-12|AddA-26|ChB-1810_RmA-15,0.0,0.0,CCC(=O)Oc1c(O)cc(F)cc1C(=O)OC
CC(=O)Oc1ccccc1C(=O)O|AddA-52_AddA-35|AddA-36|AddA-56|RmA-14_AddA-31|AddA-12_RmA-16,0.0,0.0,CCOC(=O)c1c(C)cccc1OC(=O)CC
CC(=O)Oc1ccccc1C(=O)O|AddA-35_AddA-36|AddA-13_RmA-14,0.0,0.0,NCC(=O)Oc1ccc(F)cc1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-36_AddA-32|RmA-13_AddA-57|RmA-14_AddA-28|ChB-1490_ChB-214,0.0,0.0,C=CC(=O)Oc1ccc(C)cc1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-14|AddA-38|AddA-32_AddA-66|RmA-16_RmA-14|AddA-27_RmA-13|RmA-13_AddA-12|AddA-36|AddA-33_RmA-15|RmA-14|AddA-53|RmA-15_AddA-38,0.0,0.0,CC(=O)Oc1c(F)cc(N)c(O)c1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-24|AddA-34_AddA-28|AddA-56|RmA-15|ChB-1106_RmA-14|RmA-14_AddA-35|ChB-786|ChB-1489_RmA-14|AddA-31_ChB-83|RmA-14_AddA-38|RmA-13_AddA-32|AddA-60_RmA-13,0.0,0.0,CCc1ccc(OC(C)=O)c(C(=O)O)c1
CC(=O)Oc1ccccc1C(=O)O|AddA-24|RmA-13_AddA-37|AddA-31|RmA-13|AddA-32_AddA-13|AddA-64_AddA-62|RmA-16|RmA-16_RmA-13|ChB-916|AddA-60_AddA-64|RmA-13|RmA-15_AddA-32|RmA-15_AddA-53,0.0,0.0,CNCC(=O)Oc1ccccc1C(=O)ON
CC(=O)Oc1ccccc1C(=O)O|AddA-34|ChB-916|RmA-13_AddA-35|RmA-13_AddA-52|AddA-58|AddA-27|AddA-35|AddA-13_RmA-15|RmA-14|AddA-12|AddA-26|AddA-74,0.0,0.0,COC(=O)c1cc(F)cc(OO)c1OC(=O)C(C)N
CC(=O)Oc1ccccc1C(=O)O|AddA-35_AddA-36|AddA-24,0.0,0.0,CC(=O)Oc1c(C)cc(F)c(C)c1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-24|AddA-34_AddA-28|AddA-56|RmA-15|ChB-1106_RmA-14|RmA-14_AddA-35|ChB-786|ChB-1489_RmA-14|AddA-31_ChB-83|RmA-14_AddA-38|ChB-916|AddA-13,0.0,0.0,NCC(=O)Oc1c2c(cc(O)c1C(=O)O)C2
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-13|RmA-14_AddA-28|AddA-33_RmA-13|AddA-13|ChB-885_ChB-213|AddA-62_AddA-64|AddA-72_RmA-16,0.0,0.0,CCNCC(=O)Oc1c(C)cc(N)cc1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-34|AddA-13|AddA-30|AddA-53|RmA-15|AddA-56_RmA-15|AddA-26_AddA-52|AddA-68|ChB-790|AddA-60_AddA-80|RmA-18_AddA-30,0.0,0.0,CCNC1COC(=O)c2cc(OC)c(O)c(O)c2OC1=O
CC(=O)Oc1ccccc1C(=O)O|AddA-36_AddA-32|RmA-13_AddA-57|RmA-14_AddA-28|AddA-58,0.0,0.0,CC(=O)Oc1cc(C)c(CO)cc1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-14|AddA-38|AddA-32_AddA-66|RmA-16_RmA-14|AddA-27_RmA-13|RmA-13_AddA-12|AddA-36|AddA-33_RmA-15|RmA-14|AddA-53|AddA-64_AddA-29,0.0,0.0,CNOC(=O)c1cc(N)c(N)c(F)c1OC(C)=O
CC(=O)Oc1ccccc1C(=O)O|AddA-24|RmA-13_AddA-37|AddA-31|RmA-13|AddA-32_AddA-13|AddA-64_AddA-62|RmA-16|RmA-16_RmA-13|ChB-916|AddA-60_AddA-64|RmA-13|RmA-15_AddA-32|ChB-1490_RmA-13,0.0,0.0,C=CC(=O)Oc1ccc(C)cc1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-34|ChB-916|RmA-13_AddA-35|RmA-13_AddA-52|AddA-58|AddA-27|AddA-35|AddA-13_RmA-15|RmA-14|AddA-12|AddA-26|RmA-16,0.0,0.0,COC(=O)c1cc(F)cc(O)c1OC(=O)CN
CC(=O)Oc1ccccc1C(=O)O|AddA-52_AddA-35|AddA-36|AddA-56|RmA-14_AddA-31|AddA-66_AddA-64,0.0,0.0,CC(=O)Oc1cc(F)cc(C)c1C(=O)OCC(C)O
CC(=O)Oc1ccccc1C(=O)O|AddA-24|AddA-34_AddA-28|AddA-56|RmA-15|ChB-1106_RmA-14|RmA-14_AddA-35|ChB-786|ChB-1489_RmA-14|AddA-31_ChB-83|RmA-14_AddA-38|ChB-916|AddA-60,0.0,0.0,COc1cc2c(c(OC(C)=O)c1C(=O)O)C2
CC(=O)Oc1ccccc1C(=O)O|AddA-34|ChB-916|RmA-13_AddA-35|RmA-13_AddA-52|AddA-58|AddA-27|AddA-35|AddA-13_RmA-15|RmA-14|AddA-12|AddA-36|ChB-1812_ChB-1109,0.0,0.0,CC(N)C(=O)Oc1ccc(F)c2c1C(=O)OCC2
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-13|RmA-14_AddA-28|AddA-33_RmA-13|AddA-13|ChB-885_ChB-213|AddA-62_AddA-64|AddA-68,0.0,0.0,CNCC(=O)Oc1c(C)cc(NOC)cc1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-36_AddA-32|RmA-13_AddA-57|RmA-14_AddA-28|ChB-1106,0.0,0.0,CC(=O)Oc1cc2c(cc1C(=O)O)CC2
CC(=O)Oc1ccccc1C(=O)O|AddA-14|AddA-38|AddA-32_AddA-66|RmA-16_RmA-14|AddA-27_RmA-13|RmA-13_AddA-12|AddA-36|AddA-33_RmA-15|RmA-14|AddA-53|AddA-29_RmA-13,0.0,0.0,CC(=O)Oc1cc(N)c(N)cc1C(=O)ON
CC(=O)Oc1ccccc1C(=O)O|AddA-24|RmA-13_AddA-37|AddA-31|RmA-13|AddA-32_AddA-13|AddA-64_AddA-62|RmA-16|RmA-16_RmA-13|ChB-916|AddA-60_AddA-64|RmA-13|RmA-15_AddA-32|AddA-56,0.0,0.0,Cc1ccc(OC(=O)CN(C)C)c(C(=O)O)c1
CC(=O)Oc1ccccc1C(=O)O|AddA-52_AddA-35|AddA-36|AddA-56|RmA-14_AddA-31|ChB-1809_AddA-34,0.0,0.0,CC(=O)Oc1cc(F)c(O)c2cc(C)oc(=O)c12
CC(=O)Oc1ccccc1C(=O)O|AddA-35_AddA-36|AddA-29,0.0,0.0,CC(=O)Oc1cc(N)c(F)c(C)c1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-24|AddA-34_AddA-28|AddA-56|RmA-15|ChB-1106_RmA-14|RmA-14_AddA-35|ChB-786|ChB-1489_RmA-14|AddA-31_ChB-83|RmA-14_AddA-38|ChB-916|AddA-12_ChB-1491,0.0,0.0,C=CC(=O)Oc1c2c(cc(O)c1C(=O)O)C2
CC(=O)Oc1ccccc1C(=O)O|AddA-34|ChB-916|RmA-13_AddA-35|RmA-13_AddA-52|AddA-58|AddA-27|AddA-35|AddA-13_RmA-15|RmA-14|AddA-12|AddA-36|ChB-1108_RmA-17,0.0,0.0,NC1CCOC(=O)c2cc(F)ccc2OC1=O
CC(=O)Oc1ccccc1C(=O)O|AddA-34|AddA-13|AddA-30|AddA-53|RmA-15|AddA-56_RmA-15|AddA-26_AddA-52|AddA-68|ChB-790|AddA-60_AddA-80|ChB-1860_RmA-19,0.0,0.0,C=COc1cc(OC)c2c(c1)C(=O)OCC(N)C(=O)O2
CC(=O)Oc1ccccc1C(=O)O|AddA-36_AddA-32|RmA-13_AddA-57|RmA-14_AddA-28|AddA-60,0.0,0.0,CCc1cc(OC(C)=O)c(C(=O)O)cc1C
CC(=O)Oc1ccccc1C(=O)O|AddA-14|AddA-38|AddA-32_AddA-66|RmA-16_RmA-14|AddA-27_RmA-13|RmA-13_AddA-12|AddA-36|AddA-33_RmA-15|RmA-14|AddA-53|AddA-61,0.0,0.0,CC(=O)Oc1c(F)cc(NN)cc1C(=O)ON
CC(=O)Oc1ccccc1C(=O)O|AddA-24|AddA-34_AddA-28|AddA-56|RmA-15|ChB-1106_RmA-14|RmA-14_AddA-35|ChB-786|ChB-1489_RmA-14|AddA-31_ChB-83|RmA-14_AddA-38|RmA-13_AddA-32|AddA-12,0.0,0.0,CCC(=O)Oc1ccc(C)c(O)c1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-24|RmA-13_AddA-37|AddA-31|RmA-13|AddA-32_AddA-13|AddA-64_AddA-62|RmA-16|RmA-16_RmA-13|ChB-916|AddA-60_AddA-64|RmA-13|RmA-15_AddA-32|RmA-15,0.0,0.0,CNCC(=O)Oc1ccccc1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-34|ChB-916|RmA-13_AddA-35|RmA-13_AddA-52|AddA-58|AddA-27|AddA-35|AddA-13_RmA-15|RmA-14|AddA-12|AddA-26|RmA-17_AddA-29,0.0,0.0,COC(=O)c1cc(F)c(N)cc1OC(=O)C(C)N
CC(=O)Oc1ccccc1C(=O)O|AddA-52_AddA-35|AddA-36|AddA-56|RmA-14_AddA-31|ChB-1106,0.0,0.0,CC(=O)Oc1cc(F)cc2c1C(=O)OC(C)C2
CC(=O)Oc1ccccc1C(=O)O|AddA-24|AddA-34_AddA-28|AddA-56|RmA-15|ChB-1106_RmA-14|RmA-14_AddA-35|ChB-786|ChB-1489_RmA-14|AddA-31_ChB-83|RmA-14_AddA-38|ChB-916|RmA-14_AddA-13,0.0,0.0,NCC(=O)Oc1c(C(=O)O)ccc2c1C2
CC(=O)Oc1ccccc1C(=O)O|AddA-26_AddA-56,0.0,0.0,COc1cccc(C(=O)O)c1OC(C)=O
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-13|RmA-14_AddA-28|AddA-33_RmA-13|AddA-13|ChB-885_ChB-213|AddA-62_AddA-64|ChB-1109_AddA-54,0.0,0.0,O=C1CNCCc2cc(NO)cc(C(=O)OO)c2O1
CC(=O)Oc1ccccc1C(=O)O|AddA-34|AddA-13|AddA-30|AddA-53|RmA-15|AddA-56_RmA-15|AddA-26_AddA-52|AddA-68|ChB-790|AddA-60_AddA-80|ChB-920_RmA-17,0.0,0.0,CCNCC(=O)Oc1c(OC)cc(OC)cc1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-14|AddA-38|AddA-32_AddA-66|RmA-16_RmA-14|AddA-27_RmA-13|RmA-13_AddA-12|AddA-36|AddA-33_RmA-15|RmA-14|AddA-53|AddA-64_AddA-64,0.0,0.0,CC(=O)Oc1c(F)cc(N)cc1C(=O)ON(C)C
CC(=O)Oc1ccccc1C(=O)O|AddA-34|ChB-916|RmA-13_AddA-35|RmA-13_AddA-52|AddA-58|AddA-27|AddA-35|AddA-13_RmA-15|RmA-14|AddA-12|AddA-26|RmA-14_AddA-66,0.0,0.0,COC(=O)c1cccc(O)c1OC(=O)C(N)CO
CC(=O)Oc1ccccc1C(=O)O|AddA-52_AddA-35|AddA-36|AddA-56|RmA-14_AddA-31|RmA-16_AddA-24,0.0,0.0,CCOC(=O)c1c(C)ccc(C)c1OC(C)=O
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-13|RmA-14_AddA-28|AddA-33_RmA-13|AddA-13|ChB-885_ChB-213|AddA-62_AddA-64|ChB-1085_RmA-15,0.0,0.0,COC(=O)c1cc(NO)cc(C)c1OC(C)=O
