step,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29,w_30,w_31,w_32,w_33
36,0,0,0,0,0,0,0,0,116,0,0,68,0,0,0,0,0,0,0,7,0,0,16,0,58,0,0,14,0,0,0,0,0,3
37,0,0,0,0,0,0,0,0,119,0,0,70,0,0,0,0,0,0,0,9,0,0,16,0,58,0,0,15,0,0,0,0,0,3
38,0,0,0,0,0,0,0,0,121,0,0,73,0,0,0,0,0,0,0,9,0,0,16,0,58,0,0,16,0,0,0,0,0,4
39,0,0,0,0,0,0,0,0,124,0,0,76,0,0,0,0,0,0,0,10,0,0,16,0,62,0,0,16,0,0,0,0,0,4
40,0,0,0,0,0,0,0,0,132,0,0,77,0,0,0,0,0,0,0,10,0,0,16,0,64,0,0,16,0,0,0,0,0,4
41,0,0,0,0,0,0,0,0,135,0,0,80,0,0,0,0,0,0,0,11,0,0,16,0,67,0,0,16,0,0,0,0,0,4
42,0,0,0,0,0,0,0,0,135,0,0,82,0,0,0,0,0,0,0,11,0,0,16,0,68,0,0,17,0,0,0,0,0,4
43,0,0,0,0,0,0,0,0,136,0,0,83,0,0,0,0,0,0,0,11,0,0,16,0,70,0,0,17,0,0,0,0,0,4
44,0,0,0,0,0,0,0,0,141,0,0,86,0,0,0,0,0,0,0,11,0,0,16,0,72,0,0,17,0,0,0,0,0,4
45,0,0,0,0,0,0,0,0,145,0,0,87,0,0,0,0,0,0,0,12,0,0,16,0,75,0,0,18,0,0,0,0,0,4
46,0,0,0,0,0,0,0,0,148,0,0,89,0,0,0,0,0,0,0,12,0,0,16,0,76,0,0,18,0,0,0,0,0,4
47,0,0,0,0,0,0,0,0,150,0,0,91,0,0,0,0,0,0,0,12,0,0,16,0,78,0,0,18,0,0,0,0,0,4
48,0,0,0,0,0,0,0,0,153,0,0,94,0,0,0,0,0,0,0,12,0,0,16,0,81,0,0,18,0,0,0,0,0,5
49,0,0,0,0,0,0,0,0,156,0,0,94,0,0,0,0,0,0,0,13,0,0,16,0,84,0,0,18,0,0,0,0,0,6
50,0,0,0,0,0,0,0,0,161,0,0,96,0,0,0,0,0,0,0,13,0,0,16,0,85,0,0,19,0,0,0,0,0,6
51,0,0,0,0,0,0,0,0,165,0,0,97,0,0,0,0,0,0,0,13,0,1,16,0,87,0,0,20,0,0,0,0,0,6
52,0,0,0,0,0,0,0,0,169,0,0,98,0,0,0,0,0,0,0,13,0,1,16,0,90,0,0,22,0,0,0,0,0,6
53,0,0,0,0,0,0,0,0,173,0,0,98,0,0,0,0,0,0,0,13,0,1,16,0,93,0,0,22,0,0,0,0,0,6
54,0,0,0,0,0,0,0,0,178,0,0,99,0,0,0,0,0,0,0,13,0,1,16,0,97,0,0,22,0,0,0,0,0,6
55,0,0,0,0,0,0,0,0,181,0,0,100,0,0,0,0,0,0,0,14,0,1,16,0,99,0,0,23,0,0,0,0,0,7
56,0,0,0,0,0,0,0,0,184,0,0,101,0,0,0,0,0,1,0,15,0,1,16,0,99,0,0,23,0,0,0,0,0,7
57,0,0,0,0,0,0,0,0,188,0,0,101,0,0,0,0,0,1,0,15,0,1,16,0,100,0,0,23,0,0,0,0,0,7
58,0,0,0,0,0,0,0,0,191,0,0,102,0,0,0,0,0,1,0,15,0,1,16,0,101,0,0,24,0,0,0,0,0,7
59,0,0,0,0,0,0,0,0,192,0,0,104,0,0,0,0,0,2,0,15,0,1,16,0,102,0,0,24,0,0,0,0,0,9
60,0,0,0,0,0,0,0,0,194,0,0,105,0,0,0,0,0,2,0,15,0,1,16,0,103,0,0,24,0,0,0,0,0,10
61,0,0,0,0,0,0,0,0,198,0,0,106,0,0,0,0,0,3,0,15,0,1,16,0,106,0,0,24,0,0,0,0,0,10
62,0,0,0,0,0,0,0,0,200,0,0,106,0,0,0,0,0,4,0,15,0,1,16,0,109,0,0,24,0,0,0,0,0,10
63,0,0,0,0,0,0,0,0,203,0,0,107,0,0,0,0,0,5,0,15,0,1,16,0,110,0,0,24,0,0,0,0,0,11
64,0,0,0,0,0,0,0,0,206,0,0,108,0,0,0,0,0,5,0,15,0,1,16,0,111,0,0,24,0,0,0,0,0,11
65,0,0,0,0,0,0,0,0,209,0,0,110,0,0,0,0,0,5,0,16,0,1,16,0,111,0,0,25,0,0,0,0,0,11
66,0,0,0,0,0,0,0,0,212,0,0,111,0,0,0,0,0,5,0,18,0,1,17,0,115,0,0,26,0,0,0,0,0,11
67,0,0,0,0,0,0,0,0,217,0,0,112,0,0,0,0,0,5,0,20,0,1,17,0,119,0,0,26,0,0,0,0,0,11
68,0,0,0,0,0,0,0,0,220,0,0,113,0,0,0,0,0,5,0,21,0,1,17,0,120,0,0,26,0,0,0,0,0,11
69,0,0,0,0,0,0,0,0,224,0,0,113,0,0,0,0,0,6,0,21,0,1,17,0,124,0,0,27,0,0,0,0,0,11
70,0,0,0,0,0,0,0,0,230,0,0,115,0,0,0,0,0,6,0,21,0,1,17,0,124,0,0,29,0,0,0,0,0,11
71,0,0,0,0,0,0,0,0,234,0,0,116,0,0,0,0,0,7,0,21,0,1,17,0,124,0,0,29,0,0,0,0,0,11
72,0,0,0,0,0,0,0,0,238,0,0,116,0,0,0,0,0,8,0,21,0,1,18,0,127,0,0,29,0,0,0,0,0,11
73,0,0,0,0,0,0,0,0,242,0,0,119,0,0,0,0,0,8,0,21,0,1,18,0,131,0,0,30,0,0,0,0,0,11
74,0,0,0,0,0,0,0,0,245,0,0,120,0,0,0,0,0,8,0,22,0,1,18,0,131,0,0,30,0,0,0,0,0,12
75,0,0,0,0,0,0,0,0,245,0,0,120,0,0,0,0,0,8,0,22,0,2,19,0,133,0,0,30,0,0,0,0,0,12
76,0,0,0,0,0,0,0,0,247,0,0,120,0,0,0,0,0,9,0,22,0,2,19,0,137,0,0,30,0,0,0,0,0,12
77,0,0,0,0,0,0,0,0,249,0,0,121,0,0,0,0,0,9,0,22,0,2,19,0,139,0,0,31,0,0,0,0,0,12
78,0,0,0,0,0,0,0,0,253,0,0,121,0,0,0,0,0,9,0,22,0,2,20,0,141,0,0,32,0,0,0,0,0,12
79,0,0,0,0,0,0,0,0,259,0,0,121,0,0,0,0,0,9,0,23,0,2,20,0,144,0,0,32,0,0,0,0,0,12
80,0,0,0,0,0,0,0,0,263,0,0,121,0,0,0,0,0,9,0,23,0,2,20,0,146,0,0,32,0,0,0,0,0,12
81,0,0,0,0,0,0,0,0,268,0,0,121,0,0,0,0,0,9,1,24,0,2,20,0,146,0,0,32,0,0,0,0,0,12
82,0,0,0,0,0,0,0,0,272,0,0,121,0,0,0,0,0,9,1,24,0,2,21,0,151,0,0,32,0,0,0,0,0,12
83,0,0,0,0,0,0,0,0,277,0,0,121,0,0,0,0,0,9,1,26,0,2,21,0,151,0,0,32,0,0,0,0,0,12
84,0,0,0,0,0,0,0,0,281,0,0,121,0,0,0,0,0,9,1,27,0,2,21,0,153,0,0,33,0,0,0,0,0,12
85,0,0,0,0,0,0,0,0,286,0,0,121,0,0,0,0,0,9,1,27,0,2,21,0,154,0,0,33,0,0,0,0,0,12
86,0,0,0,0,0,0,0,0,291,0,0,121,0,0,0,0,0,10,1,27,0,2,22,0,154,0,0,33,0,0,0,0,0,12
87,0,0,0,0,0,0,0,0,295,0,0,121,0,0,0,0,0,10,1,27,0,2,22,0,158,0,0,34,0,0,0,0,0,12
88,0,0,0,0,0,0,0,0,298,0,0,121,0,0,0,0,0,10,1,27,0,2,22,0,158,0,0,35,0,0,0,0,0,12
89,0,0,0,0,0,0,0,0,301,0,0,121,0,0,0,0,0,10,1,27,0,2,22,0,162,0,0,35,0,0,0,0,0,12
90,0,0,0,0,0,0,0,0,306,0,0,123,0,0,0,0,0,10,1,27,0,2,22,0,163,0,0,35,0,0,0,0,0,12
91,0,0,0,0,0,0,0,0,311,0,0,124,0,0,0,0,0,11,1,27,0,2,22,0,166,0,0,35,0,0,0,0,0,13
92,0,0,0,0,0,0,0,0,314,0,0,124,0,0,0,0,0,11,1,27,0,2,23,0,167,0,0,35,0,0,0,0,0,13
93,0,0,0,0,0,0,0,0,315,0,0,124,0,0,0,0,0,11,1,27,0,2,23,0,170,0,0,36,0,0,0,0,0,13
94,0,0,0,0,0,0,0,0,317,0,0,125,0,0,0,0,0,11,1,27,0,2,23,0,172,0,0,36,0,0,0,0,0,13
95,0,0,0,0,0,0,0,0,319,0,0,126,0,0,0,0,0,12,1,27,0,2,23,0,173,0,0,37,0,0,0,0,0,13
96,0,0,0,0,0,0,0,0,324,0,0,126,0,0,0,0,0,13,1,27,0,2,23,0,174,0,0,37,0,0,0,0,0,13
97,0,0,0,0,0,0,0,0,330,0,0,127,0,0,0,0,0,13,1,29,0,2,23,0,176,0,0,37,0,0,0,0,0,13
98,0,0,0,0,0,0,0,0,331,0,0,127,0,0,0,0,0,13,1,29,0,2,23,0,181,0,0,38,0,0,0,0,0,13
99,0,0,0,0,0,0,0,0,337,0,0,127,0,0,0,0,0,14,1,31,0,2,23,0,181,0,0,38,0,0,0,0,0,13
100,0,0,0,0,0,0,0,0,341,0,0,129,0,0,0,0,0,14,1,31,0,2,23,0,183,0,0,38,0,0,0,0,0,13
101,0,0,0,0,0,0,0,0,345,0,0,129,0,0,0,0,0,14,1,31,0,2,23,0,184,0,0,38,0,0,0,0,0,13
102,0,0,0,0,0,0,0,0,347,0,0,129,0,0,0,0,0,14,1,31,0,2,23,0,185,0,0,38,0,0,0,0,0,13
103,0,0,0,0,0,0,0,0,348,0,0,129,0,0,0,0,0,14,1,31,0,2,23,0,190,0,0,38,0,0,0,0,0,13
104,0,0,0,0,0,0,0,0,348,0,0,129,0,0,0,0,0,14,1,31,0,2,23,0,193,0,0,39,0,0,0,0,0,13
105,0,0,0,0,0,0,0,0,350,0,0,129,0,0,0,0,0,15,1,31,0,2,23,0,195,0,0,40,0,0,0,0,0,13
106,0,0,0,0,0,0,0,0,355,0,0,129,0,0,0,0,0,15,1,31,0,2,23,0,197,0,0,40,0,0,0,0,0,13
107,0,0,0,0,0,0,0,0,358,0,0,129,0,0,0,0,0,15,1,32,0,2,23,0,198,0,0,40,0,0,0,0,0,13
108,0,0,0,0,0,0,0,0,361,0,0,129,0,0,0,0,0,16,1,33,0,2,23,0,201,0,0,40,0,0,0,0,0,13
109,0,0,0,0,0,0,0,0,362,0,0,129,0,0,0,0,0,16,1,33,0,2,23,0,205,0,0,40,0,0,0,0,0,13
110,0,0,0,0,0,0,0,0,365,0,0,129,0,0,0,0,0,16,1,33,0,2,23,0,209,0,0,40,0,0,0,0,0,13
111,0,0,0,0,0,0,0,0,367,0,0,129,0,0,0,0,0,16,1,33,0,2,23,0,212,0,0,40,0,0,0,0,0,13
112,0,0,0,0,0,0,0,0,368,0,0,129,0,0,0,0,0,16,1,34,0,2,23,0,214,0,0,40,0,0,0,0,0,13
113,0,0,0,0,0,0,0,0,369,0,0,129,0,0,0,0,0,17,1,34,0,2,23,0,217,0,0,40,0,0,0,0,0,13
114,0,0,0,0,0,0,0,0,372,0,0,129,0,0,0,0,0,17,1,34,0,2,23,0,222,0,0,40,0,0,0,0,0,13
115,0,0,0,0,0,0,0,0,374,0,0,129,0,0,0,0,0,17,1,34,0,2,23,0,226,0,0,41,0,0,0,0,0,13
116,0,0,0,0,0,0,0,0,377,0,0,129,0,0,0,0,0,18,1,34,0,2,23,0,228,0,0,41,0,0,0,0,0,13
117,0,0,0,0,0,0,0,0,377,0,0,129,0,0,0,0,0,18,1,34,0,2,23,0,229,0,0,41,0,0,0,0,0,13
118,0,0,0,0,0,0,0,0,382,0,0,129,0,0,0,0,0,19,1,34,0,2,23,0,232,0,0,41,0,0,0,0,0,13
119,0,0,0,0,0,0,0,0,384,0,0,129,0,0,0,0,0,19,1,35,0,2,23,0,234,0,0,41,0,0,0,0,0,13
120,0,0,0,0,0,0,0,0,385,0,0,129,0,0,0,0,0,19,1,35,0,2,23,0,237,0,0,41,0,0,0,0,0,13
121,0,0,0,0,0,0,0,0,389,0,0,129,0,0,0,0,0,19,1,35,0,2,23,0,240,0,0,41,0,0,0,0,0,13
122,0,0,0,0,0,0,0,0,392,0,0,129,0,0,0,0,0,19,1,36,0,2,23,0,241,0,0,41,0,0,0,0,0,13
123,0,0,0,0,0,0,0,0,395,0,0,129,0,0,0,0,0,19,1,36,0,2,23,0,241,0,0,41,0,0,0,0,0,13
124,0,0,0,0,0,0,0,0,396,0,0,129,0,0,0,0,0,19,1,36,0,2,23,0,244,0,0,42,0,0,0,0,0,13
125,0,0,0,0,0,0,0,0,398,0,0,129,0,0,0,0,0,19,1,36,0,2,23,0,247,0,0,42,0,0,0,0,0,13
126,0,0,0,0,0,0,0,0,400,0,0,129,0,0,0,0,0,19,1,36,0,2,23,0,252,0,0,42,0,0,0,0,0,13
127,0,0,0,0,0,0,0,0,402,0,0,129,0,0,0,0,0,19,1,36,0,2,23,0,256,0,0,42,0,0,0,0,0,13
128,0,0,0,0,0,0,0,0,403,0,0,129,0,0,0,0,0,19,1,36,0,2,23,0,259,0,0,42,0,0,0,0,0,13
129,0,0,0,0,0,0,0,0,407,0,0,129,0,0,0,0,0,19,1,36,0,2,23,0,262,0,0,42,0,0,0,0,0,13
130,0,0,0,0,0,0,0,0,408,0,0,129,0,0,0,0,0,19,1,36,0,2,23,0,263,0,0,42,0,0,0,0,0,13
131,0,0,0,0,0,0,0,0,410,0,0,129,0,0,0,0,0,19,1,37,0,2,23,0,268,0,0,42,0,0,0,0,0,13
132,0,0,0,0,0,0,0,0,413,0,0,129,0,0,0,0,0,19,1,37,0,2,23,0,271,0,0,42,0,0,0,0,0,13
133,0,0,0,0,0,0,0,0,415,0,0,129,0,0,0,0,0,19,1,38,0,2,23,0,274,0,0,42,0,0,0,0,0,13
134,0,0,0,0,0,0,0,0,419,0,0,129,0,0,0,0,0,19,1,39,0,2,23,0,277,0,0,42,0,0,0,0,0,13
135,0,0,0,0,0,0,0,0,421,0,0,129,0,0,0,0,0,19,1,40,0,2,23,0,280,0,0,42,0,0,0,0,0,13
136,0,0,0,0,0,0,0,0,425,0,0,129,0,0,0,0,0,19,1,41,0,2,23,0,281,0,0,42,0,0,0,0,0,13
137,0,0,0,0,0,0,0,0,430,0,0,129,0,0,0,0,0,20,1,41,0,2,23,0,282,0,0,43,0,0,0,0,0,13
138,0,0,0,0,0,0,0,0,432,0,0,129,0,0,0,0,0,21,1,41,0,2,23,0,284,0,0,43,0,0,0,0,0,13
139,0,0,0,0,0,0,0,0,437,0,0,129,0,0,0,0,0,21,1,41,0,2,23,0,286,0,0,43,0,0,0,0,0,13
140,0,0,0,0,0,0,0,0,438,0,0,129,0,0,0,0,0,21,1,41,0,2,23,0,288,0,0,43,0,0,0,0,0,13
141,0,0,0,0,0,0,0,0,442,0,0,129,0,0,0,0,0,21,1,41,0,2,23,0,289,0,0,44,0,0,0,0,0,13
142,0,0,0,0,0,0,0,0,444,0,0,129,0,0,0,0,0,21,1,42,0,2,23,0,293,0,0,44,0,0,0,0,0,13
143,0,0,0,0,0,0,0,0,447,0,0,129,0,0,0,0,0,21,1,43,0,2,23,0,294,0,0,44,0,0,0,0,0,13
144,0,0,0,0,0,0,0,0,450,0,0,129,0,0,0,0,0,21,1,43,0,2,23,0,299,0,0,45,0,0,0,0,0,13
145,0,0,0,0,0,0,0,0,451,0,0,129,0,0,0,0,0,21,1,43,0,2,23,0,302,0,0,45,0,0,0,0,0,13
146,0,0,0,0,0,0,0,0,452,0,0,129,0,0,0,0,0,22,1,43,0,2,23,0,304,0,0,45,0,0,0,0,0,13
147,0,0,0,0,0,0,0,0,454,0,0,129,0,0,0,0,0,23,1,44,0,2,23,0,307,0,0,45,0,0,0,0,0,13
148,0,0,0,0,0,0,0,0,455,0,0,129,0,0,0,0,0,23,1,44,0,2,23,0,309,0,0,45,0,0,0,0,0,13
149,0,0,0,0,0,0,0,0,458,0,0,129,0,0,0,0,0,23,1,44,0,2,23,0,313,0,0,45,0,0,0,0,0,13
150,0,0,0,0,0,0,0,0,460,0,0,129,0,0,0,0,0,23,1,44,0,2,23,0,316,0,0,45,0,0,0,0,0,13
151,0,0,0,0,0,0,0,0,462,0,0,129,0,0,0,0,0,23,1,44,0,2,23,0,317,0,0,46,0,0,0,0,0,13
152,0,0,0,0,0,0,0,0,466,0,0,129,0,0,0,0,0,23,1,45,0,2,23,0,320,0,0,46,0,0,0,0,0,13
153,0,0,0,0,0,0,0,0,469,0,0,129,0,0,0,0,0,23,1,45,0,2,23,0,322,0,0,46,0,0,0,0,0,13
154,0,0,0,0,0,0,0,0,471,0,0,129,0,0,0,0,0,23,1,47,0,2,23,0,322,0,0,46,0,0,0,0,0,13
155,0,0,0,0,0,0,0,0,474,0,0,129,0,0,0,0,0,24,1,47,0,2,23,0,324,0,0,46,0,0,0,0,0,13
156,0,0,0,0,0,0,0,0,475,0,0,129,0,0,0,0,0,24,1,49,0,2,23,0,327,0,0,46,0,0,0,0,0,13
157,0,0,0,0,0,0,0,0,477,0,0,129,0,0,0,0,0,24,1,49,0,2,23,0,328,0,0,46,0,0,0,0,0,13
158,0,0,0,0,0,0,0,0,480,0,0,129,0,0,0,0,0,25,1,49,0,2,23,0,331,0,0,46,0,0,0,0,0,13
159,0,0,0,0,0,0,0,0,481,0,0,129,0,0,0,0,0,25,1,49,0,2,23,0,333,0,0,47,0,0,0,0,0,13
160,0,0,0,0,0,0,0,0,482,0,0,129,0,0,0,0,0,25,1,49,0,2,23,0,335,0,0,47,0,0,0,0,0,13
161,0,0,0,0,0,0,0,0,483,0,0,129,0,0,0,0,0,27,1,50,0,2,23,0,336,0,0,47,0,0,0,0,0,13
162,0,0,0,0,0,0,0,0,486,0,0,129,0,0,0,0,0,28,1,50,0,2,23,0,340,0,0,47,0,0,0,0,0,13
163,0,0,0,0,0,0,0,0,491,0,0,129,0,0,0,0,0,28,1,50,0,2,23,0,343,0,0,48,0,0,0,0,0,13
164,0,0,0,0,0,0,0,0,493,0,0,129,0,0,0,0,0,28,1,50,0,2,23,0,346,0,0,48,0,0,0,0,0,13
165,0,0,0,0,0,0,0,0,495,0,0,129,0,0,0,0,0,28,1,50,0,2,23,0,349,0,0,48,0,0,0,0,0,13
166,0,0,0,0,0,0,0,0,500,0,0,129,0,0,0,0,0,28,1,50,0,2,23,0,351,0,0,48,0,0,0,0,0,13
167,0,0,0,0,0,0,0,0,501,0,0,129,0,0,0,0,0,29,1,51,0,2,23,0,351,0,0,48,0,0,0,0,0,13
168,0,0,0,0,0,0,0,0,505,0,0,129,0,0,0,0,0,29,1,52,0,2,23,0,352,0,0,48,0,0,0,0,0,13
169,0,0,0,0,0,0,0,0,507,0,0,129,0,0,0,0,0,29,1,52,0,2,23,0,354,0,0,48,0,0,0,0,0,13
170,0,0,0,0,0,0,0,0,511,0,0,129,0,0,0,0,0,29,1,53,0,2,23,0,360,0,0,48,0,0,0,0,0,13
171,0,0,0,0,0,0,0,0,514,0,0,129,0,0,0,0,0,29,1,53,0,2,23,0,364,0,0,48,0,0,0,0,0,13
172,0,0,0,0,0,0,0,0,514,0,0,129,0,0,0,0,0,29,1,54,0,2,23,0,366,0,0,48,0,0,0,0,0,14
173,0,0,0,0,0,0,0,0,517,0,0,129,0,0,0,0,0,29,1,54,0,2,23,0,368,0,0,48,0,0,0,0,0,15
174,0,0,0,0,0,0,0,0,518,0,0,129,0,0,0,0,0,29,1,55,0,2,23,0,371,0,0,48,0,0,0,0,0,15
175,0,0,0,0,0,0,0,0,521,0,0,129,0,0,0,0,0,29,1,56,0,2,23,0,375,0,0,48,0,0,0,0,0,15
176,0,0,0,0,0,0,0,0,523,0,0,129,0,0,0,0,0,29,1,57,0,2,23,0,377,0,0,49,0,0,0,0,0,15
177,0,0,0,0,0,0,0,0,526,0,0,129,0,0,0,0,0,29,1,58,0,2,23,0,380,0,0,49,0,0,0,0,0,15
178,0,0,0,0,0,0,0,0,530,0,0,129,0,0,0,0,0,29,1,60,0,2,23,0,383,0,0,49,0,0,0,0,0,15
179,0,0,0,0,0,0,0,0,533,0,0,129,0,0,0,0,0,29,1,61,0,2,23,0,387,0,0,49,0,0,0,0,0,15
180,0,0,0,0,0,0,0,0,535,0,0,129,0,0,0,0,0,29,1,61,0,2,23,0,389,0,0,49,0,0,0,0,0,15
181,0,0,0,0,0,0,0,0,536,0,0,129,0,0,0,0,0,29,1,61,0,2,23,0,393,0,0,49,0,0,0,0,0,15
182,0,0,0,0,0,0,0,0,539,0,0,129,0,0,0,0,0,29,1,62,0,2,23,0,396,0,0,49,0,0,0,0,0,16
183,0,0,0,0,0,0,0,0,542,0,0,129,0,0,0,0,0,30,1,62,0,2,23,0,398,0,0,49,0,0,0,0,0,16
184,0,0,0,0,0,0,0,0,544,0,0,129,0,0,0,0,0,31,1,63,0,2,23,0,399,0,0,49,0,0,0,0,0,16
185,0,0,0,0,0,0,0,0,546,0,0,129,0,0,0,0,0,32,1,63,0,2,23,0,400,0,0,49,0,0,0,0,0,16
186,0,0,0,0,0,0,0,0,546,0,0,129,0,0,0,0,0,32,1,64,0,2,23,0,402,0,0,49,0,0,0,0,0,16
187,0,0,0,0,0,0,0,0,547,0,0,129,0,0,0,0,0,32,1,64,0,2,23,0,406,0,0,49,0,0,0,0,0,16
188,0,0,0,0,0,0,0,0,551,0,0,129,0,0,0,0,0,32,2,64,0,2,23,0,407,0,0,50,0,0,0,0,0,16
189,0,0,0,0,0,0,0,0,551,0,0,129,0,0,0,0,0,32,2,64,0,2,23,0,408,0,0,51,0,0,0,0,0,16
190,0,0,0,0,0,0,0,0,554,0,0,129,0,0,0,0,0,32,2,64,0,2,23,0,412,0,0,51,0,0,0,0,0,16
191,0,0,0,0,0,0,0,0,555,0,0,129,0,0,0,0,0,32,2,65,0,2,23,0,414,0,0,51,0,0,0,0,0,16
192,0,0,0,0,0,0,0,0,558,0,0,129,0,0,0,0,0,33,2,65,0,2,23,0,416,0,0,51,0,0,0,0,0,16
193,0,0,0,0,0,0,0,0,561,0,0,129,0,0,0,0,0,33,2,66,0,2,23,0,418,0,0,52,0,0,0,0,0,16
194,0,0,0,0,0,0,0,0,563,0,0,129,0,0,0,0,0,33,2,66,0,2,23,0,419,0,0,53,0,0,0,0,0,16
