step,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29,w_30,w_31,w_32,w_33
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40384615384615385,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3333333333333333,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.038461538461538464
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4107142857142857,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.3333333333333333,0.0,0.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.038461538461538464
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4126984126984127,0.0,0.0,0.4426229508196721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.5454545454545454,0.0,0.2903225806451613,0.0,0.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.06896551724137931
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4090909090909091,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.29411764705882354,0.0,0.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4230769230769231,0.0,0.0,0.4626865671641791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.32432432432432434,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.06451612903225806
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.0,0.0,0.4626865671641791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.3953488372093023,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.06060606060606061
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44047619047619047,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.4222222222222222,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.05714285714285714
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.44,0.0,0.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.46835443037974683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.48214285714285715,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46601941747572817,0.0,0.0,0.47560975609756095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.05263157894736842
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45535714285714285,0.0,0.0,0.4659090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.49206349206349204,0.0,0.0,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0.05
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.4606741573033708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.55,0.0,0.4927536231884058,0.0,0.0,0.3548387096774194,0.0,0.0,0.0,0.0,0.0,0.05
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456,0.0,0.0,0.4731182795698925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.55,0.0,0.4927536231884058,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.04878048780487805
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4645669291338583,0.0,0.0,0.4791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.5714285714285714,0.0,0.4666666666666667,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.045454545454545456
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4740740740740741,0.0,0.0,0.47474747474747475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5454545454545454,0.0,0.48717948717948717,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.043478260869565216
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4589041095890411,0.0,0.0,0.4519230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5652173913043478,0.0,0.48717948717948717,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0425531914893617
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.0,0.0,0.4519230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.52,0.0,0.5,0.0,0.0,0.38235294117647056,0.0,0.0,0.0,0.0,0.0,0.04
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48427672955974843,0.0,0.0,0.45714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5172413793103449,0.0,0.4939759036144578,0.0,0.0,0.38235294117647056,0.0,0.0,0.0,0.0,0.0,0.0392156862745098
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49411764705882355,0.0,0.0,0.4537037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5172413793103449,0.0,0.48863636363636365,0.0,0.0,0.3611111111111111,0.0,0.0,0.0,0.0,0.0,0.03773584905660377
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48863636363636365,0.0,0.0,0.4649122807017544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5172413793103449,0.0,0.4838709677419355,0.0,0.0,0.35135135135135137,0.0,0.0,0.0,0.0,0.0,0.037037037037037035
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4702702702702703,0.0,0.0,0.4661016949152542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.46464646464646464,0.0,0.0,0.35135135135135137,0.0,0.0,0.0,0.0,0.0,0.03571428571428571
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.4418604651162791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.45454545454545453,0.0,0.4392523364485981,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.031746031746031744
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45588235294117646,0.0,0.0,0.4306569343065693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.42857142857142855,0.0,0.4444444444444444,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.03125
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.43884892086330934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.42857142857142855,0.0,0.44036697247706424,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.046153846153846156
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4724770642201835,0.0,0.0,0.44755244755244755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.40540540540540543,0.0,0.4344262295081967,0.0,0.0,0.34146341463414637,0.0,0.0,0.0,0.0,0.0,0.043478260869565216
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47577092511013214,0.0,0.0,0.4482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.42105263157894735,0.0,0.4251968503937008,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.043478260869565216
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46638655462184875,0.0,0.0,0.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.41025641025641024,0.0,0.41353383458646614,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.04
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4496124031007752,0.0,0.0,0.4358974358974359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.3902439024390244,0.0,0.41134751773049644,0.0,0.0,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.038461538461538464
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43911439114391143,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.0,0.0,0.38095238095238093,0.0,0.4027777777777778,0.0,0.0,0.32608695652173914,0.0,0.0,0.0,0.0,0.0,0.0375
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4352517985611511,0.0,0.0,0.44242424242424244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.0,0.0,0.37209302325581395,0.0,0.4,0.0,0.0,0.3404255319148936,0.0,0.0,0.0,0.0,0.0,0.04878048780487805
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43661971830985913,0.0,0.0,0.4393063583815029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.37209302325581395,0.0,0.4025974025974026,0.0,0.0,0.3404255319148936,0.0,0.0,0.0,0.0,0.0,0.047058823529411764
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44594594594594594,0.0,0.0,0.43258426966292135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.35555555555555557,0.0,0.39751552795031053,0.0,0.0,0.3404255319148936,0.0,0.0,0.0,0.0,0.0,0.045454545454545456
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4426229508196721,0.0,0.0,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.0,0.0,0.34782608695652173,0.0,0.40119760479041916,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.044444444444444446
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421875,0.0,0.0,0.42487046632124353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.0,0.0,0.34782608695652173,0.0,0.39080459770114945,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.041666666666666664
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4146341463414634,0.0,0.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.38461538461538464,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0380952380952381
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4040114613180516,0.0,0.0,0.4215686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.3333333333333333,0.0,0.37305699481865284,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.037037037037037035
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40730337078651685,0.0,0.0,0.41626794258373206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.32,0.0,0.373134328358209,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.03669724770642202
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4088397790055249,0.0,0.0,0.41203703703703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3076923076923077,0.0,0.36363636363636365,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.036036036036036036
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4087193460490463,0.0,0.0,0.4099099099099099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3018867924528302,0.0,0.3611111111111111,0.0,0.0,0.3050847457627119,0.0,0.0,0.0,0.0,0.0,0.03508771929824561
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4135135135135135,0.0,0.0,0.40869565217391307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2909090909090909,0.0,0.3632286995515695,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.0,0.0,0.041666666666666664
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4073107049608355,0.0,0.0,0.40869565217391307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.2857142857142857,0.0,0.3684210526315789,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.0,0.0,0.047244094488188976
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40350877192982454,0.0,0.0,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.2857142857142857,0.0,0.3648068669527897,0.0,0.0,0.2923076923076923,0.0,0.0,0.0,0.0,0.0,0.045454545454545456
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4074074074074074,0.0,0.0,0.4041666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.2711864406779661,0.0,0.3702127659574468,0.0,0.0,0.29850746268656714,0.0,0.0,0.0,0.0,0.0,0.04285714285714286
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39858490566037735,0.0,0.0,0.39357429718875503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.25806451612903225,0.0,0.3614457831325301,0.0,0.0,0.3188405797101449,0.0,0.0,0.0,0.0,0.0,0.04225352112676056
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39770114942528734,0.0,0.0,0.3858267716535433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.25806451612903225,0.0,0.36186770428015563,0.0,0.0,0.3188405797101449,0.0,0.0,0.0,0.0,0.0,0.04081632653061224
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3991031390134529,0.0,0.0,0.38223938223938225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48148148148148145,0.0,1.0,0.25806451612903225,0.0,0.36329588014981273,0.0,0.0,0.30985915492957744,0.0,0.0,0.0,0.0,0.0,0.039473684210526314
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3926247288503254,0.0,0.0,0.3816793893129771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.25396825396825395,0.0,0.3613138686131387,0.0,0.0,0.3150684931506849,0.0,0.0,0.0,0.0,0.0,0.04430379746835443
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39065817409766457,0.0,0.0,0.38257575757575757,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5172413793103449,0.0,1.0,0.24615384615384617,0.0,0.3498233215547703,0.0,0.0,0.3150684931506849,0.0,0.0,0.0,0.0,0.0,0.043209876543209874
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3924843423799583,0.0,0.0,0.376865671641791,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.24615384615384617,0.0,0.34965034965034963,0.0,0.0,0.3150684931506849,0.0,0.0,0.0,0.0,0.0,0.04142011834319527
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38979591836734695,0.0,0.0,0.3709090909090909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.23880597014925373,0.0,0.3458904109589041,0.0,0.0,0.32432432432432434,0.0,0.0,0.0,0.0,0.0,0.04
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3847695390781563,0.0,0.0,0.37142857142857144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.23880597014925373,0.0,0.34,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.05027932960893855
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38188976377952755,0.0,0.0,0.36971830985915494,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4838709677419355,0.0,1.0,0.23880597014925373,0.0,0.3344155844155844,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.05319148936170213
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38076923076923075,0.0,0.0,0.36054421768707484,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4838709677419355,0.0,1.0,0.23880597014925373,0.0,0.3375796178343949,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.052083333333333336
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3816793893129771,0.0,0.0,0.35570469798657717,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.46875,0.0,1.0,0.23529411764705882,0.0,0.340625,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.05025125628140704
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3794392523364486,0.0,0.0,0.35313531353135313,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.46875,0.0,1.0,0.23529411764705882,0.0,0.3353658536585366,0.0,0.0,0.2926829268292683,0.0,0.0,0.0,0.0,0.0,0.054187192118226604
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37318840579710144,0.0,0.0,0.3450479233226837,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.46875,0.0,1.0,0.22857142857142856,0.0,0.3293768545994065,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.05188679245283019
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3732142857142857,0.0,0.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.48484848484848486,0.0,1.0,0.22535211267605634,0.0,0.32456140350877194,0.0,0.0,0.29069767441860467,0.0,0.0,0.0,0.0,0.0,0.04932735426008968
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36678200692041524,0.0,0.0,0.34365325077399383,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.5142857142857142,0.0,1.0,0.22972972972972974,0.0,0.32857142857142857,0.0,0.0,0.29213483146067415,0.0,0.0,0.0,0.0,0.0,0.047619047619047616
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3677966101694915,0.0,0.0,0.33633633633633636,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.5405405405405406,0.0,1.0,0.22077922077922077,0.0,0.3333333333333333,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.04526748971193416
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36789297658862874,0.0,0.0,0.3343195266272189,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.5526315789473685,0.0,1.0,0.21518987341772153,0.0,0.3305785123966942,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.044
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3708609271523179,0.0,0.0,0.3304093567251462,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.5526315789473685,0.0,1.0,0.2125,0.0,0.3324396782841823,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.0,0.0,0.04365079365079365
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3709677419354839,0.0,0.0,0.33045977011494254,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.525,0.0,1.0,0.2125,0.0,0.32545931758530183,0.0,0.0,0.2871287128712871,0.0,0.0,0.0,0.0,0.0,0.04296875
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.370253164556962,0.0,0.0,0.3286118980169972,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.5121951219512195,0.0,1.0,0.20987654320987653,0.0,0.31876606683804626,0.0,0.0,0.28431372549019607,0.0,0.0,0.0,0.0,0.0,0.0421455938697318
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3712948517940718,0.0,0.0,0.32492997198879553,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.5121951219512195,0.0,1.0,0.21951219512195122,0.0,0.3207070707070707,0.0,0.0,0.2761904761904762,0.0,0.0,0.0,0.0,0.0,0.040892193308550186
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3683409436834094,0.0,0.0,0.3233695652173913,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.5,0.0,1.0,0.21428571428571427,0.0,0.32186732186732187,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.04059040590405904
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.0,0.32345013477088946,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.5116279069767442,0.0,1.0,0.20689655172413793,0.0,0.3171912832929782,0.0,0.0,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.04332129963898917
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3645833333333333,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.5116279069767442,0.0,1.0,0.21348314606741572,0.0,0.3136792452830189,0.0,0.0,0.26548672566371684,0.0,0.0,0.0,0.0,0.0,0.04225352112676056
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36323529411764705,0.0,0.0,0.31496062992125984,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.5116279069767442,0.0,1.0,0.2111111111111111,0.0,0.31494252873563217,0.0,0.0,0.26548672566371684,0.0,0.0,0.0,0.0,0.0,0.04067796610169491
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3613933236574746,0.0,0.0,0.309462915601023,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.5116279069767442,0.0,1.0,0.2087912087912088,0.0,0.3130630630630631,0.0,0.0,0.26495726495726496,0.0,0.0,0.0,0.0,0.0,0.03986710963455149
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36194563662374823,0.0,0.0,0.30788804071246817,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.5116279069767442,0.0,1.0,0.21505376344086022,0.0,0.31057268722466963,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.03934426229508197
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36530324400564174,0.0,0.0,0.3032581453634085,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.5111111111111111,0.0,1.0,0.21505376344086022,0.0,0.3083511777301927,0.0,0.0,0.2644628099173554,0.0,0.0,0.0,0.0,0.0,0.0392156862745098
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3657858136300417,0.0,0.0,0.2995049504950495,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.5111111111111111,0.0,1.0,0.21505376344086022,0.0,0.3048016701461378,0.0,0.0,0.2644628099173554,0.0,0.0,0.0,0.0,0.0,0.03858520900321544
