step,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29,w_30,w_31,w_32,w_33,w_34,w_35,w_36,w_37,w_38,w_39,w_40,w_41,w_42,w_43,w_44,w_45,w_46,w_47,w_48,w_49,w_50,w_51,w_52,w_53,w_54,w_55,w_56,w_57,w_58,w_59,w_60,w_61,w_62,w_63,w_64,w_65,w_66,w_67,w_68,w_69,w_70,w_71,w_72,w_73,w_74,w_75,w_76,w_77,w_78,w_79,w_80,w_81,w_82,w_83,w_84,w_85,w_86,w_87,w_88,w_89,w_90,w_91,w_92,w_93,w_94,w_95,w_96,w_97,w_98,w_99,w_100,w_101,w_102,w_103,w_104,w_105,w_106,w_107,w_108,w_109,w_110,w_111,w_112,w_113,w_114,w_115,w_116,w_117,w_118,w_119,w_120,w_121,w_122,w_123,w_124,w_125,w_126,w_127,w_128,w_129,w_130,w_131,w_132,w_133,w_134,w_135
9,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,4,0,22,0,0,1,1,25,0,0,13,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,9,11,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,5,0,1,0,0,1,1,1,0,0,1,0,0,0,1,22,86,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
10,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,4,0,22,0,0,2,1,29,0,0,17,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,9,13,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,7,0,1,0,0,1,1,1,0,0,1,0,0,0,1,24,96,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
11,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,4,0,24,0,0,2,1,34,0,0,17,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11,16,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,8,0,1,0,0,1,1,1,0,0,1,0,0,0,1,25,107,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0
12,0,0,0,0,1,0,0,0,1,0,4,1,0,0,0,0,0,4,0,30,0,0,3,1,38,0,1,21,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,11,16,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,9,0,1,0,0,1,1,1,0,0,1,0,0,0,1,28,123,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0
13,0,0,0,0,1,0,0,0,1,0,4,1,0,0,0,0,0,4,0,31,0,0,3,1,42,0,1,22,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,11,20,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,9,0,1,0,0,1,1,1,0,0,1,0,0,0,1,31,125,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0
14,0,0,0,0,1,0,0,0,1,0,5,1,0,0,0,0,0,4,0,32,0,0,3,1,44,0,1,23,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,11,21,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,9,0,1,0,0,1,1,1,0,0,1,1,0,0,1,32,133,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0
15,0,0,0,0,1,0,0,0,1,0,5,1,0,0,0,0,0,4,0,36,0,0,5,1,47,0,1,24,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,11,22,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,9,0,1,0,0,1,1,1,0,0,1,1,0,0,1,33,146,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0
16,0,0,0,0,1,0,0,0,1,0,5,1,0,0,0,0,0,5,0,36,0,0,5,1,49,0,1,24,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,11,23,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,9,0,1,0,0,1,1,1,0,0,1,1,0,0,1,34,150,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0
17,0,0,0,0,1,0,0,0,1,0,5,1,0,0,0,0,0,6,0,40,0,0,5,1,56,0,1,24,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,11,25,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,9,0,1,0,0,1,1,1,0,0,1,1,0,0,1,36,156,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0
18,0,0,0,0,1,0,0,0,1,0,5,1,0,0,0,0,0,6,0,43,0,0,5,1,60,0,1,24,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,11,27,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,9,0,1,0,0,1,1,1,0,0,1,1,0,0,1,37,163,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0
19,0,0,0,0,1,0,0,0,1,0,6,1,0,0,0,0,0,7,0,50,0,0,6,1,65,0,1,27,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,13,32,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,11,0,1,0,0,1,1,1,0,0,1,1,0,0,1,41,169,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0
20,0,0,0,0,1,0,0,0,1,0,6,1,0,0,0,0,0,7,0,50,0,0,6,1,72,0,1,29,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,14,34,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,11,0,1,0,0,1,1,1,0,0,1,1,0,0,1,44,176,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0
21,0,0,0,0,1,0,0,0,1,0,6,1,0,0,0,0,0,7,0,50,0,0,6,1,74,0,1,29,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,14,38,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,11,0,1,0,0,1,1,1,0,0,1,1,0,0,1,44,179,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
22,0,0,0,0,1,0,0,0,1,0,6,1,0,0,0,0,0,9,0,54,0,0,7,1,81,0,2,30,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,16,39,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,12,0,1,0,0,1,1,1,0,0,1,1,0,0,1,44,183,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
23,0,0,0,0,1,0,0,0,1,0,6,1,0,0,0,0,0,9,0,57,0,0,7,1,89,0,2,30,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,16,42,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,12,0,1,0,0,1,1,1,0,0,1,1,0,0,1,45,190,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
24,0,0,0,0,1,0,0,0,1,0,6,1,0,0,0,0,0,9,0,64,0,0,7,1,95,0,2,30,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,16,42,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,12,0,1,0,1,1,1,1,0,0,1,1,0,0,1,46,204,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
25,0,0,0,0,1,0,0,0,1,0,6,1,0,0,0,0,0,9,0,66,1,0,7,1,97,0,2,30,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,18,42,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,12,0,1,0,1,1,1,1,0,0,1,1,0,0,1,47,211,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
26,0,0,0,0,1,0,0,0,1,0,8,1,0,0,0,0,0,10,0,69,1,0,7,1,103,0,2,30,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,19,43,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,12,0,1,0,1,1,1,1,0,0,1,1,0,0,1,48,224,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
27,0,0,0,0,1,0,0,0,1,0,8,1,0,0,0,0,0,10,0,72,1,0,7,1,106,0,2,32,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,20,45,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,12,0,1,0,1,1,1,1,0,0,1,1,0,0,1,49,237,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
28,0,0,0,0,1,0,0,0,1,0,9,1,0,0,0,0,0,10,0,74,1,0,7,1,114,0,2,33,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,20,48,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,12,0,1,0,1,1,1,1,0,0,1,1,0,0,1,51,245,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
29,0,0,0,0,1,0,0,0,1,0,10,1,0,0,0,0,0,10,0,78,1,0,8,1,122,0,3,33,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,22,48,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,13,0,1,0,1,1,1,1,0,0,1,1,0,0,1,55,266,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
30,0,0,0,0,1,0,0,0,1,0,11,1,0,0,0,0,0,12,0,88,1,0,11,1,124,0,4,39,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,25,50,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,15,0,1,0,1,1,1,1,0,1,1,1,0,0,1,57,290,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
31,0,0,0,0,1,0,0,0,1,0,11,1,0,0,0,0,0,13,0,95,1,0,11,1,129,0,4,39,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,25,50,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,15,0,1,0,1,1,1,1,0,1,1,1,0,0,1,59,301,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
32,0,0,0,0,1,0,0,0,1,0,11,1,0,0,0,0,0,13,0,95,1,0,11,1,130,0,4,40,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,27,53,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,15,0,1,0,1,1,1,1,0,1,1,1,0,0,1,61,309,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
33,0,0,0,0,1,0,0,0,1,0,12,1,0,0,0,0,0,13,0,103,1,0,11,1,140,0,4,40,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,28,57,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,17,0,1,0,1,1,1,1,0,1,1,1,0,0,1,61,319,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
34,0,0,1,0,1,0,0,0,1,0,12,1,0,0,0,0,0,13,0,105,1,0,11,1,146,0,4,41,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,28,59,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,17,0,1,0,1,1,1,1,0,1,1,1,0,0,1,62,329,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
35,0,0,1,0,1,0,0,0,1,0,12,1,0,0,0,0,0,13,0,107,1,0,12,1,147,0,4,42,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,28,61,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,17,0,1,0,1,1,1,1,0,1,1,1,0,0,1,64,346,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
36,0,0,1,0,1,0,0,0,1,0,12,1,0,0,0,0,0,13,0,113,1,0,15,1,151,0,4,44,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,28,63,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,17,0,1,0,1,1,1,1,0,1,1,1,0,0,1,64,356,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
37,0,0,1,0,1,0,0,0,1,0,12,1,0,0,0,0,0,14,0,119,1,0,15,1,158,0,4,44,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,28,67,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,17,0,1,0,1,1,1,1,0,1,1,1,0,0,1,66,379,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
38,0,0,1,0,1,0,0,0,1,0,12,1,0,0,0,0,0,14,0,125,1,0,15,1,164,0,4,44,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,28,68,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,17,0,1,0,1,1,1,1,0,1,1,1,0,0,1,66,391,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
39,0,0,1,0,1,0,0,0,1,0,12,1,0,0,0,0,0,14,0,129,1,0,15,1,165,0,4,45,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,30,71,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,18,0,1,0,1,1,1,1,0,1,1,1,0,0,1,67,399,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
40,0,0,1,0,1,0,0,0,1,0,12,1,0,0,0,0,0,14,0,129,1,0,15,1,165,0,4,45,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,30,73,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,18,0,1,0,1,1,1,1,0,1,1,1,0,0,1,67,407,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
41,0,0,1,0,1,0,0,0,1,0,13,1,0,0,0,0,0,16,0,132,1,0,15,1,170,0,4,45,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,30,73,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,19,0,1,0,1,1,1,1,0,1,1,1,0,0,1,67,422,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
42,0,0,1,0,1,0,0,0,1,0,13,1,0,0,0,0,0,17,0,142,1,0,16,1,177,0,4,45,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,31,75,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,19,0,1,0,1,1,1,1,0,1,1,1,0,0,1,67,440,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
43,0,0,1,0,1,0,0,0,1,0,13,1,0,0,0,0,0,18,0,147,1,0,18,1,186,0,4,45,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,38,79,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,20,0,1,0,1,1,1,1,0,1,1,1,0,0,1,68,463,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
44,0,0,1,0,1,0,0,0,1,0,13,1,0,0,0,0,0,21,0,162,1,0,18,1,201,0,4,47,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,39,86,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,23,0,1,0,1,1,1,1,0,1,1,1,0,0,1,74,479,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
45,0,0,1,0,1,0,0,0,1,0,13,1,0,0,0,0,0,22,0,162,1,0,18,1,205,0,4,48,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,39,88,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,24,0,1,0,1,1,1,1,0,1,1,1,0,0,1,74,491,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
