step,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29,w_30,w_31,w_32,w_33,w_34,w_35,w_36,w_37,w_38,w_39,w_40,w_41,w_42,w_43,w_44,w_45,w_46,w_47,w_48,w_49,w_50,w_51,w_52,w_53,w_54,w_55,w_56,w_57,w_58,w_59,w_60,w_61,w_62,w_63,w_64,w_65,w_66,w_67,w_68,w_69,w_70,w_71,w_72,w_73,w_74,w_75,w_76,w_77,w_78,w_79,w_80,w_81,w_82,w_83,w_84,w_85,w_86,w_87,w_88,w_89,w_90,w_91,w_92,w_93,w_94,w_95,w_96,w_97,w_98,w_99,w_100,w_101,w_102,w_103,w_104,w_105,w_106,w_107,w_108,w_109,w_110,w_111,w_112,w_113,w_114,w_115,w_116,w_117,w_118,w_119,w_120,w_121,w_122,w_123,w_124,w_125,w_126,w_127,w_128,w_129,w_130,w_131,w_132,w_133,w_134,w_135
9,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,27,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,19,59,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,17,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
10,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,30,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,20,73,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,19,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0
11,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,30,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,21,88,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,20,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0
12,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,33,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,21,98,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,22,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0
13,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,35,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,21,104,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,24,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0
14,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,40,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,21,110,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,24,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0
15,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,44,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,21,116,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,26,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,1,0,0,0,0,0,1,0,0,0
16,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,44,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,2,1,21,123,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,31,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,1,0,0,0,0,0,1,0,0,0
17,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,45,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,2,1,25,132,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,35,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,1,0,0,0,0,0,1,0,0,0
18,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,46,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,2,1,25,135,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,36,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,1,0,0,0,0,0,1,0,0,0
19,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,50,1,0,0,1,1,1,0,4,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,2,1,25,147,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,39,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,1,0,0,0,0,0,1,0,0,0
20,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,56,1,0,0,1,1,1,0,4,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,3,1,26,154,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,40,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,6,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,1,0,0,0,0,0,1,0,0,0
21,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,56,1,0,0,1,1,1,0,4,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,3,1,27,160,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,42,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,7,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,1,0,0,0,0,0,1,0,0,0
22,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,57,1,0,0,1,1,1,0,4,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,3,1,28,167,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,44,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,7,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,1,0,0,0,0,0,1,0,0,0
23,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,58,1,0,0,1,1,1,0,4,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,3,1,28,180,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,47,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,10,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,1,0,0,0,0,0,1,0,0,0
24,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,61,1,0,0,1,1,1,0,4,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,3,1,28,191,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,51,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,10,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,1,0,0,0,0,0,1,0,0,0
25,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,61,1,0,0,1,1,1,0,4,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,3,1,28,193,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,51,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,11,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,1,0,0,0,0,0,1,0,0,0
26,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,61,1,0,0,1,1,1,0,5,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,3,1,28,201,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,52,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,12,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,1,0,0,0,0,0,1,0,0,0
27,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,61,1,0,0,1,1,1,0,5,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,3,1,28,212,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,54,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,13,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,1,0,0,0,0,0,1,0,0,0
28,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,61,1,0,0,1,1,1,0,5,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,3,1,30,221,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,54,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,13,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,7,1,0,0,1,0,0,0,0,0,1,0,0,0
29,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,61,1,0,0,1,1,1,0,5,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,3,1,30,228,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,57,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,13,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,7,1,0,0,1,0,0,0,0,0,1,0,0,0
30,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,72,1,0,0,1,1,1,0,5,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,3,1,30,243,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,58,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,13,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,7,1,0,0,1,0,0,0,0,1,1,0,0,0
31,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,72,1,0,0,1,1,1,0,6,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,3,1,31,248,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,62,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,14,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,7,1,0,0,1,0,0,0,0,1,1,0,0,0
32,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,74,1,0,0,1,1,1,0,6,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,3,1,31,250,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,63,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,15,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,7,1,0,0,1,0,0,0,0,1,1,0,0,0
33,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,74,1,0,0,1,1,1,0,6,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,3,1,31,257,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,65,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,16,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,8,1,0,0,1,0,0,0,0,1,1,0,0,0
34,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,74,1,0,0,1,1,1,0,10,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,3,1,31,267,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,17,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,8,1,0,0,1,0,0,0,0,1,1,0,0,0
35,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,78,1,0,0,1,1,1,0,11,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,3,1,31,283,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,70,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,17,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,8,1,0,0,1,0,0,0,0,1,1,0,0,0
36,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,79,1,0,0,1,1,1,0,11,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,3,1,32,304,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,71,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,19,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,8,1,0,0,1,0,0,0,0,1,1,0,0,0
37,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,80,1,0,0,1,1,1,0,15,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,4,1,32,323,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,71,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,20,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,8,1,0,0,1,0,0,0,0,1,1,0,0,0
38,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,80,1,0,0,1,1,1,0,15,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,5,1,32,330,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,71,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,21,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,8,1,0,0,1,0,0,0,0,1,1,0,0,0
39,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,80,1,0,0,1,1,1,0,15,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,5,1,32,334,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,72,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,21,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,9,1,0,0,1,0,0,0,0,1,1,0,0,0
40,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,80,1,0,0,1,1,1,0,15,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,5,1,32,340,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,73,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,21,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,9,1,0,0,1,0,0,0,0,1,1,0,0,0
41,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,81,1,0,0,1,1,1,0,15,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,5,1,32,353,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,74,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,21,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,9,1,0,0,1,0,0,0,0,1,1,0,0,0
42,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,81,1,0,0,1,1,1,0,15,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,5,1,32,365,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,83,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,21,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,9,1,0,0,1,0,0,0,0,1,1,0,0,0
43,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,81,1,0,0,1,1,1,0,15,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,6,1,33,383,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,86,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,23,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,10,1,0,0,1,0,0,0,0,1,1,0,0,0
44,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,81,1,0,0,1,1,1,0,15,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,6,1,33,401,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,95,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,26,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,10,1,0,0,1,0,0,0,0,1,1,0,0,0
45,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,85,1,0,0,1,1,1,0,15,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,6,1,33,417,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,99,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,28,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,10,1,0,0,1,0,0,0,0,1,1,0,0,0
