step,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29,w_30,w_31,w_32,w_33
21,0,0,0,0,1,0,0,0,125,0,1,93,0,0,0,0,0,0,0,7,0,0,20,0,69,0,0,32,0,0,1,1,1,41
22,0,0,0,0,1,0,0,0,127,0,1,96,0,0,0,0,0,0,0,7,0,0,21,0,75,0,0,32,0,0,1,1,1,44
23,0,0,0,0,1,0,0,0,135,0,1,99,0,0,0,0,0,0,0,9,0,0,22,0,78,0,0,32,0,0,1,1,1,46
24,0,0,0,0,1,0,0,0,146,0,1,104,0,0,0,0,0,0,0,9,0,0,23,0,78,0,0,33,0,0,1,1,1,47
25,0,0,0,0,1,0,0,0,153,0,1,104,0,0,0,0,0,0,0,9,0,0,25,0,80,0,0,34,0,0,1,1,1,50
26,0,0,0,0,1,0,0,0,159,0,1,105,0,0,0,0,0,0,0,10,0,0,29,0,83,0,0,34,0,0,1,1,1,51
27,0,0,0,0,1,0,0,0,170,0,1,108,0,0,0,0,0,0,0,10,0,0,29,0,88,0,0,36,0,0,1,1,1,53
28,0,0,0,0,1,0,0,0,176,0,1,114,0,0,0,0,0,0,0,10,0,0,29,0,93,0,0,37,0,0,1,1,1,54
29,0,0,0,0,1,0,0,0,185,0,1,118,0,0,0,0,0,0,0,10,0,0,30,0,99,0,0,37,0,0,1,1,1,56
30,0,0,0,0,1,0,0,0,198,0,1,129,0,0,0,0,0,0,0,11,0,0,33,1,107,0,0,40,0,0,1,1,1,63
31,0,0,0,0,1,0,0,0,204,0,1,137,0,0,0,0,0,0,0,12,0,0,35,1,108,0,0,40,0,0,1,1,1,64
32,0,0,0,0,1,0,0,0,210,0,1,139,0,0,0,0,0,0,0,13,0,0,35,1,109,0,0,40,0,0,1,1,1,65
33,0,0,0,0,1,0,0,0,218,0,1,143,0,0,0,0,0,0,0,15,0,0,37,1,122,0,0,41,0,0,1,1,1,69
34,0,0,1,0,1,0,0,0,227,0,1,145,0,0,0,0,0,0,0,15,0,0,38,1,127,0,0,42,0,0,1,1,1,69
35,0,0,1,0,1,0,0,0,238,0,1,147,0,0,0,0,0,0,0,15,0,0,39,1,133,0,0,42,0,0,1,1,1,75
36,0,0,1,0,1,0,0,0,258,0,1,156,0,0,0,0,0,0,0,15,0,0,41,1,141,0,0,45,0,0,1,1,1,78
37,0,0,1,0,1,0,0,0,271,0,1,160,0,0,0,0,0,0,0,19,0,0,42,1,144,0,0,46,0,0,1,1,1,80
38,0,0,1,0,1,0,0,0,278,0,1,165,0,0,0,0,0,0,0,19,0,0,43,1,145,0,1,47,0,0,1,1,1,82
39,0,0,1,0,1,0,0,0,284,0,1,173,0,0,0,0,0,0,0,20,0,0,43,1,154,0,1,47,0,0,1,1,1,85
40,0,0,1,0,1,0,0,0,296,0,1,178,0,0,0,0,0,0,0,20,0,0,45,1,161,0,1,47,0,0,1,1,1,88
41,0,0,1,0,1,0,0,0,305,0,1,184,0,0,0,0,0,0,0,21,0,0,46,1,167,0,1,48,0,0,1,1,1,90
42,0,0,1,0,1,0,0,0,320,0,1,193,0,0,0,0,0,0,0,21,0,0,46,1,174,0,1,50,0,0,1,1,1,96
43,0,0,1,0,1,0,0,0,328,0,1,200,0,0,0,0,0,0,0,22,0,0,48,1,182,0,1,51,0,0,1,1,1,105
44,0,0,1,0,1,0,0,0,349,0,1,204,0,0,0,0,0,0,0,23,0,0,48,1,193,0,1,51,0,0,1,1,1,108
45,0,0,1,0,1,0,0,0,356,0,1,209,0,0,0,0,0,0,0,24,0,0,50,1,201,0,1,54,0,0,1,1,1,109
46,0,0,1,0,1,0,0,0,362,0,1,216,0,0,0,0,0,0,0,24,0,0,52,1,209,0,1,57,0,0,1,1,1,111
47,0,0,1,0,1,0,0,0,367,0,1,222,0,0,0,0,0,0,0,24,0,0,53,1,216,0,1,59,0,0,1,1,1,114
48,0,0,1,0,1,1,0,0,370,0,1,230,0,0,0,0,0,0,0,24,0,0,55,1,223,0,1,62,0,0,1,1,1,120
49,0,0,1,0,1,1,0,0,383,0,1,230,0,0,0,0,0,0,0,25,0,0,56,1,228,0,1,62,1,0,1,1,1,127
50,0,0,1,0,1,1,0,0,399,0,1,237,0,0,0,0,0,0,0,25,0,0,56,1,233,0,1,65,1,0,1,1,1,132
51,0,0,1,0,1,1,0,0,405,0,1,240,0,0,0,0,0,0,0,26,0,1,59,1,235,0,1,67,1,0,1,1,1,140
52,0,0,1,0,1,1,0,0,424,0,1,249,0,0,0,0,0,0,0,26,0,1,62,1,249,0,1,69,1,0,1,1,1,142
53,0,0,1,0,1,1,0,0,435,0,1,254,0,0,0,0,0,0,0,26,0,1,62,1,257,0,1,69,1,0,1,1,1,147
54,0,0,1,0,1,1,0,0,446,0,1,259,0,0,0,0,0,0,0,27,0,1,62,1,267,0,1,71,1,0,1,1,1,152
55,0,0,1,0,1,1,0,0,461,0,1,262,0,0,0,0,0,0,0,28,0,1,63,1,274,0,1,73,1,0,1,1,1,158
56,0,0,1,0,1,1,0,0,471,0,1,264,0,0,0,0,0,1,0,29,0,1,65,1,283,0,1,73,1,0,1,1,1,162
57,0,0,1,0,1,1,0,0,479,0,1,268,0,0,0,0,0,1,0,30,0,1,65,1,286,0,1,73,1,0,1,1,1,169
58,0,0,1,0,1,1,0,0,490,0,1,275,0,0,0,0,0,1,0,30,0,1,67,1,292,0,1,74,1,0,1,1,1,175
59,0,0,1,0,1,1,0,0,499,0,1,280,0,0,0,0,0,2,0,30,0,1,67,1,300,0,1,75,1,0,1,1,1,179
60,0,0,1,0,1,1,0,0,508,0,1,284,0,0,0,0,0,2,0,31,0,1,67,1,308,0,1,76,1,0,1,1,1,188
61,0,0,1,0,1,1,0,0,520,0,1,294,0,0,0,0,0,3,0,31,0,1,67,1,314,0,1,76,1,0,1,1,1,192
62,0,0,1,0,1,1,0,0,524,0,1,298,0,0,0,0,0,5,0,32,0,1,68,1,320,0,1,80,1,0,1,1,1,199
63,0,0,1,0,1,1,0,0,535,0,1,303,0,0,0,0,0,6,0,32,0,1,68,1,328,0,1,82,1,0,1,1,1,203
64,0,0,1,0,1,1,0,0,552,0,1,313,0,0,0,0,0,6,0,32,0,1,70,1,337,0,1,84,1,0,1,1,1,212
65,0,0,1,0,1,1,0,0,560,0,1,319,0,0,0,0,0,6,0,33,0,1,71,1,342,0,1,86,1,0,1,1,1,223
66,0,0,1,0,1,1,0,0,578,0,1,323,0,0,0,0,0,6,0,35,0,1,74,1,350,0,1,89,1,0,1,1,1,231
67,0,0,1,0,1,1,0,0,590,0,1,333,0,0,0,0,0,6,0,37,0,1,77,1,357,0,1,91,1,0,1,1,1,243
68,0,0,1,0,1,1,0,0,598,0,1,338,0,0,0,0,0,6,0,38,0,1,79,1,363,0,1,91,1,0,1,1,1,250
69,0,0,1,0,1,1,0,0,604,0,1,342,0,0,0,0,0,7,0,38,0,1,80,1,373,0,1,93,1,0,1,1,1,252
70,0,0,1,0,1,1,0,0,620,0,1,348,0,0,0,0,0,7,0,40,0,1,80,1,381,0,1,101,1,0,1,1,1,256
71,0,0,1,0,1,1,0,0,632,0,1,353,0,0,0,0,0,8,0,41,0,1,81,1,389,0,1,102,1,0,1,1,1,261
72,0,0,1,0,1,1,0,0,641,0,1,357,0,0,0,0,0,9,0,41,0,1,82,1,396,0,1,105,1,0,1,1,1,269
73,0,0,1,0,1,1,0,0,657,0,1,368,0,0,0,0,0,9,0,42,0,1,84,1,407,0,1,110,1,0,1,1,1,271
74,0,0,1,0,1,1,0,0,665,0,1,371,0,0,0,0,0,9,0,43,0,1,87,1,413,0,1,111,1,0,1,1,1,277
75,0,0,1,0,1,1,0,0,672,0,1,375,0,0,0,0,0,9,0,43,0,2,89,1,424,0,1,113,1,0,1,1,1,284
76,0,0,1,0,1,1,0,0,680,0,1,381,0,0,0,0,0,10,0,43,0,2,90,1,435,0,1,113,1,0,1,1,1,295
77,0,0,1,0,1,1,0,0,689,0,1,391,0,0,0,0,0,11,0,43,0,2,91,1,444,0,1,117,1,0,1,1,1,301
78,0,0,1,0,1,1,0,0,699,0,1,393,0,0,0,0,0,11,0,43,0,2,93,1,454,0,1,120,1,0,1,1,1,305
79,0,0,1,0,1,1,0,0,709,0,1,399,0,0,0,0,0,11,0,45,0,2,93,1,467,0,1,121,1,0,1,1,1,306
80,0,0,1,0,1,1,0,0,719,0,1,404,0,0,0,0,0,12,0,45,0,2,93,1,479,0,1,121,1,0,1,1,1,311
81,0,0,1,0,1,1,0,0,728,0,1,405,0,0,0,0,0,12,1,46,0,2,93,1,490,0,1,124,1,0,1,1,1,316
82,0,0,1,0,1,1,0,0,741,0,1,410,0,0,0,0,0,12,1,47,0,2,94,1,499,0,1,124,1,0,1,1,1,321
83,0,0,1,0,1,1,0,0,752,0,1,412,0,0,0,0,0,12,1,49,0,2,98,1,502,0,1,125,1,0,1,1,1,325
84,0,0,1,0,1,1,0,0,763,0,1,416,0,0,0,0,0,12,1,50,0,2,99,1,511,0,1,126,1,0,1,1,1,332
85,0,0,1,0,1,1,0,0,778,0,1,416,0,0,0,0,0,12,1,51,0,2,100,1,520,0,1,133,1,0,1,1,1,336
86,0,0,1,0,1,1,0,0,800,0,1,422,0,0,0,0,0,13,1,51,0,2,103,1,527,0,1,135,1,0,1,1,1,347
87,0,0,1,0,1,1,0,0,822,0,1,430,0,0,0,0,0,14,1,51,0,2,103,1,540,0,1,141,1,0,1,1,1,355
88,0,0,1,0,1,1,0,0,830,0,1,433,0,0,0,0,0,14,1,52,0,2,103,1,546,0,1,143,1,0,1,1,1,357
89,0,0,1,0,1,1,0,0,839,0,1,440,0,0,0,0,0,18,1,52,0,2,104,1,555,0,1,146,1,0,1,1,1,365
90,0,0,1,0,1,1,0,0,858,0,1,444,0,0,0,0,0,18,1,54,0,2,105,1,565,0,1,147,1,0,1,1,1,372
91,0,0,1,0,1,1,0,0,871,0,1,450,0,0,0,0,0,19,1,54,0,2,105,1,570,0,1,148,1,0,1,1,1,385
92,0,0,1,0,1,1,0,0,895,0,1,452,0,0,0,0,0,19,1,55,0,2,106,1,576,0,1,149,1,0,1,1,1,395
93,0,0,1,0,1,1,0,0,904,0,1,453,0,0,0,0,0,19,1,55,0,2,107,1,583,0,1,151,1,0,1,1,1,401
94,0,0,1,0,1,1,0,0,917,0,1,456,0,0,0,0,0,20,1,55,0,2,110,1,595,0,1,152,1,0,1,1,1,407
95,0,0,1,0,1,1,0,0,936,0,1,460,0,0,0,0,0,21,1,57,0,2,112,1,604,0,1,155,1,0,1,1,1,417
96,0,0,1,0,1,1,0,0,952,0,1,465,0,0,0,0,0,22,1,58,0,2,113,1,608,0,1,155,1,0,1,1,1,422
97,0,0,1,0,1,1,0,0,971,0,1,473,0,0,0,0,0,22,1,60,0,2,113,1,621,0,1,155,1,0,1,1,1,429
98,0,0,1,0,1,1,0,0,982,0,1,475,0,0,0,0,0,22,1,60,0,3,115,1,630,0,1,156,1,0,1,1,1,433
99,0,0,1,0,1,1,0,0,996,0,1,476,0,0,0,0,0,24,1,63,0,3,115,1,636,0,1,158,1,0,1,1,1,440
100,0,0,1,0,1,1,0,0,1008,0,1,479,0,0,0,0,0,25,1,64,0,3,116,1,645,0,1,159,1,0,1,1,1,441
101,0,0,1,0,1,1,0,0,1020,0,1,480,0,0,0,0,0,25,1,64,0,3,117,1,656,0,1,161,1,0,1,1,1,444
102,0,0,1,0,1,1,0,0,1023,0,1,480,0,0,0,0,0,25,1,65,0,3,117,1,659,0,1,163,1,0,1,1,1,446
103,0,0,1,0,1,1,0,0,1027,0,1,481,0,0,0,0,0,25,1,66,0,3,118,1,667,0,1,166,1,0,1,1,1,456
104,0,0,1,0,1,1,0,0,1030,0,1,481,0,0,0,0,0,25,1,66,0,3,118,1,673,0,1,167,1,0,1,1,1,458
105,0,0,1,0,1,1,0,0,1034,0,1,483,0,0,0,0,0,26,1,66,0,3,118,1,677,0,1,168,1,0,1,1,1,459
106,0,0,1,0,1,1,0,0,1047,0,1,486,0,0,0,0,0,26,1,66,0,3,120,1,686,0,1,169,1,0,1,1,1,460
107,0,0,1,0,1,1,0,0,1058,0,1,493,0,0,0,0,0,26,1,67,0,3,123,1,691,0,1,171,1,0,1,1,1,468
108,0,0,1,0,1,1,0,0,1072,0,1,494,0,0,0,0,0,27,1,68,0,3,123,1,698,0,1,172,1,0,1,1,1,470
109,0,0,1,0,1,1,0,0,1078,0,1,495,0,0,0,0,0,27,1,68,0,3,125,1,707,0,1,173,1,0,1,1,1,471
110,0,0,1,0,1,1,0,0,1082,0,1,495,0,0,0,0,0,27,1,68,0,3,125,1,713,0,1,173,1,0,1,1,1,472
111,0,0,1,0,1,1,0,0,1096,0,1,499,0,0,0,0,0,27,1,68,0,3,125,1,722,0,1,175,1,0,1,1,1,479
112,0,0,1,0,1,1,0,0,1097,0,1,499,0,0,0,0,0,27,1,69,0,3,125,1,727,0,1,175,1,0,1,1,1,479
113,0,0,1,0,1,1,0,0,1106,0,1,500,0,0,0,0,0,28,2,69,0,3,125,1,732,0,1,175,1,0,1,1,1,484
114,0,0,1,0,1,1,0,0,1115,0,1,501,0,0,0,0,0,28,2,69,0,3,127,1,743,0,1,175,1,0,1,1,1,488
115,0,0,1,0,1,1,0,0,1119,0,1,502,0,0,0,0,0,28,2,69,0,3,127,1,749,0,1,176,1,0,1,1,1,490
116,0,0,1,0,1,1,0,0,1127,0,1,503,0,0,0,0,0,29,2,69,0,3,127,1,757,0,1,176,1,0,1,1,1,492
117,0,0,1,0,1,1,0,0,1135,0,1,505,0,0,0,0,0,29,2,69,0,3,127,1,765,0,1,177,1,0,1,1,1,496
118,0,0,1,0,1,1,0,0,1144,0,1,507,0,0,0,0,0,30,2,69,0,3,127,1,771,0,1,178,1,0,1,1,1,500
119,0,0,1,0,1,1,0,0,1147,0,1,511,0,0,0,0,0,30,2,71,0,3,129,1,775,0,1,178,1,0,1,1,1,505
120,0,0,1,0,1,1,0,0,1148,0,1,511,0,0,0,0,0,30,2,71,0,3,131,1,778,0,1,178,1,0,1,1,1,506
121,0,0,1,0,1,1,0,0,1159,0,1,512,0,0,0,0,0,30,2,71,0,3,134,1,782,0,1,178,1,0,1,1,1,511
122,0,0,1,0,1,1,0,0,1164,0,1,512,0,0,0,0,0,30,2,72,0,3,134,1,783,0,1,178,1,0,1,1,1,511
123,0,0,1,0,1,1,0,0,1167,0,1,512,0,0,0,0,0,30,2,73,0,3,134,1,784,0,1,178,1,0,1,1,1,513
124,0,0,1,0,1,1,0,0,1173,0,1,514,0,0,0,0,0,30,2,73,0,3,135,1,793,0,1,179,1,0,1,1,1,516
125,0,0,1,0,1,1,0,0,1176,0,1,515,0,0,0,0,0,30,2,73,0,3,135,1,797,0,1,179,1,1,1,1,1,516
126,0,0,1,0,1,1,0,0,1184,0,1,521,0,0,0,0,0,30,2,74,0,3,136,1,808,0,1,179,1,1,1,1,1,523
127,0,0,1,0,1,1,0,0,1192,0,1,523,0,0,0,0,0,30,2,74,0,3,137,1,821,0,1,180,1,1,1,1,1,526
128,0,0,1,0,1,1,0,0,1197,0,1,526,0,0,0,0,0,30,2,74,0,3,137,1,831,0,1,181,1,1,1,1,1,528
129,0,0,1,0,1,1,0,0,1207,0,1,530,0,0,0,0,0,30,2,74,0,3,140,1,840,0,1,181,1,1,1,1,1,531
130,0,0,1,0,1,1,0,0,1208,0,1,530,0,0,0,0,0,30,2,74,0,3,140,1,847,0,1,181,1,1,1,1,1,535
131,0,0,1,0,1,1,0,0,1212,0,1,530,0,0,0,0,0,30,2,75,0,3,140,1,853,0,1,181,1,1,1,1,1,536
132,0,0,1,0,1,1,0,0,1223,0,1,533,0,0,0,0,0,30,2,75,0,3,140,1,861,0,1,182,1,1,1,1,1,539
133,0,0,1,0,1,1,0,0,1232,0,1,536,0,0,0,0,0,30,2,76,0,3,141,1,870,0,1,182,1,1,1,1,1,542
134,0,0,1,0,1,1,0,0,1240,0,1,538,0,0,0,0,0,30,2,77,0,3,144,1,881,0,1,182,1,1,1,1,1,544
135,0,0,1,0,1,1,0,0,1242,0,1,538,0,0,0,0,0,30,2,78,0,3,144,1,885,0,1,182,1,1,1,1,1,544
136,0,0,1,0,1,1,0,0,1254,0,1,540,0,0,0,0,0,31,2,80,0,3,146,1,892,0,1,182,1,1,1,1,1,546
137,0,0,1,0,1,1,0,0,1271,0,1,544,0,0,0,0,0,32,2,80,0,3,147,1,901,0,1,185,1,1,1,1,1,549
138,0,0,1,0,1,1,0,0,1282,0,1,544,0,0,0,0,0,33,2,81,0,3,147,1,911,0,1,186,1,1,1,1,1,554
139,0,0,1,0,1,1,0,0,1295,0,1,547,0,0,0,0,0,33,2,81,0,3,148,1,926,0,1,187,1,1,1,1,1,557
140,0,0,1,0,1,1,0,0,1307,0,1,551,0,0,0,0,0,33,2,81,0,3,148,1,934,0,1,187,1,1,1,1,1,558
141,0,0,1,0,1,1,0,0,1317,0,1,554,0,0,0,0,0,33,2,81,0,3,150,1,941,0,1,188,1,1,1,1,1,560
142,0,0,1,0,1,1,0,0,1332,0,1,555,0,0,0,0,0,33,2,82,0,3,151,1,950,0,1,188,1,1,1,1,1,563
143,0,0,1,0,1,1,0,0,1343,0,1,555,0,0,0,0,0,33,2,83,0,3,152,1,955,0,1,188,1,1,1,1,1,565
144,0,0,1,0,1,1,0,0,1350,0,1,556,0,0,0,0,0,33,2,84,0,3,152,1,964,0,1,189,1,1,1,1,1,572
145,0,0,1,0,1,1,0,0,1361,0,1,557,0,0,0,0,0,33,2,85,0,3,153,1,973,0,1,190,1,1,1,1,1,577
146,0,0,1,0,1,1,0,0,1363,0,1,557,0,0,0,0,0,34,2,85,0,3,153,1,977,0,1,190,1,1,1,1,1,577
147,0,0,1,0,1,1,0,0,1368,0,1,559,0,0,0,0,0,35,2,86,0,3,153,1,985,0,1,190,1,1,1,1,1,581
148,0,0,1,0,1,1,0,0,1369,0,1,560,0,0,0,0,0,35,2,86,0,3,153,1,987,0,1,191,1,1,1,1,1,581
149,0,0,1,0,1,1,0,0,1379,0,1,561,0,0,0,0,0,35,2,86,0,3,153,1,1001,0,1,193,1,1,1,1,1,582
150,0,0,1,0,1,1,0,0,1383,0,1,563,0,0,0,0,0,35,2,86,0,3,153,1,1010,0,1,194,1,1,1,1,1,586
151,0,0,1,0,1,1,0,0,1387,0,1,563,0,0,0,0,0,35,2,86,0,3,153,1,1012,0,1,195,1,1,1,1,1,587
152,0,0,1,0,1,1,0,0,1393,0,1,563,0,0,0,0,0,35,2,87,0,3,153,1,1018,0,1,195,1,1,1,1,1,589
153,0,0,1,0,1,1,0,0,1396,0,1,566,0,0,0,0,0,35,2,87,0,3,153,1,1023,0,1,196,1,1,1,1,1,592
154,0,0,1,0,1,1,0,0,1407,0,1,569,0,0,0,0,0,35,2,89,0,3,153,1,1029,0,1,196,1,1,1,1,1,596
155,0,0,1,0,1,1,0,0,1415,0,1,569,0,0,0,0,0,36,2,89,0,3,153,1,1037,0,1,198,1,1,1,1,1,600
156,0,0,1,0,1,1,0,0,1420,0,1,572,0,0,0,0,0,36,2,91,0,3,153,1,1043,0,1,199,1,1,1,1,1,603
157,0,0,1,0,1,1,0,0,1427,0,1,576,0,0,0,0,0,36,2,92,0,3,156,1,1047,0,1,200,1,1,1,1,1,604
158,0,0,1,0,1,1,0,0,1432,0,1,577,0,0,0,0,0,37,2,92,0,3,156,1,1052,0,1,200,1,1,1,1,1,606
159,0,0,1,0,1,1,0,0,1438,0,1,579,0,0,0,0,0,37,2,92,0,3,157,1,1057,0,1,202,1,1,1,1,1,606
160,0,0,1,0,1,1,0,0,1440,0,1,579,0,0,0,0,0,37,2,92,0,3,157,1,1061,0,1,202,1,1,1,1,1,607
161,0,0,1,0,1,1,0,0,1443,0,1,581,0,0,0,0,0,39,2,93,0,3,158,1,1067,0,1,202,1,1,1,1,1,610
162,0,0,1,0,1,1,0,0,1449,0,1,581,0,0,0,0,0,40,2,93,0,3,159,1,1072,0,1,202,1,1,1,1,1,611
163,0,0,1,0,1,1,0,0,1456,0,1,582,0,0,0,0,0,40,2,93,0,3,159,1,1077,0,1,203,1,1,1,1,1,613
164,0,0,1,0,1,1,0,0,1464,0,1,584,0,0,0,0,0,40,2,94,0,3,161,1,1085,0,1,203,1,1,1,1,1,616
165,0,0,1,0,1,1,0,0,1472,0,1,584,0,0,0,0,0,40,2,94,0,3,162,1,1094,0,1,204,1,1,1,1,1,617
166,0,0,1,0,1,1,0,0,1478,0,1,584,0,0,0,0,0,40,2,94,0,3,162,1,1096,0,1,205,1,1,1,1,1,617
167,0,0,1,0,1,1,0,0,1485,0,1,584,0,0,0,0,0,41,2,95,0,3,162,1,1098,0,1,205,1,1,1,1,1,621
168,0,0,1,0,1,1,0,0,1492,0,1,584,0,0,0,0,0,41,2,99,0,3,162,1,1106,0,1,205,1,1,1,1,1,623
169,0,0,1,0,1,1,0,0,1504,0,1,586,0,0,0,0,0,41,2,99,0,3,163,1,1114,0,1,205,1,1,1,1,1,628
170,0,0,1,0,1,1,0,0,1510,0,1,586,0,0,0,0,0,42,2,101,0,3,164,1,1130,0,1,205,1,1,1,1,1,630
171,0,0,1,0,1,1,0,0,1517,0,1,588,0,0,0,0,0,42,2,101,0,3,165,1,1136,0,1,207,1,1,1,1,1,632
172,0,0,1,0,1,1,0,0,1523,0,1,590,0,0,0,0,0,42,2,102,0,3,165,1,1141,0,1,208,1,1,1,1,1,636
173,0,0,1,0,1,1,0,0,1531,0,1,590,0,0,0,0,0,42,2,102,0,3,165,1,1149,0,1,209,1,1,1,1,1,638
174,0,0,1,0,1,1,0,0,1537,0,1,594,0,0,0,0,0,42,2,103,0,3,165,1,1153,0,1,213,1,1,1,1,1,640
175,0,0,1,0,1,1,0,0,1552,0,1,595,0,0,0,0,0,42,2,104,0,3,166,1,1166,0,1,214,1,1,1,1,1,645
176,0,0,1,0,1,1,0,0,1559,0,1,597,0,0,0,0,0,42,2,105,0,3,166,1,1171,0,1,215,1,1,1,1,1,647
177,0,0,1,0,1,1,0,0,1568,0,1,601,0,0,0,0,0,42,2,106,0,3,166,1,1182,0,1,216,1,1,1,1,1,650
178,0,0,1,0,1,1,0,0,1585,0,1,603,0,0,0,0,0,43,2,111,0,3,166,1,1191,0,1,216,1,1,1,1,1,650
179,0,0,1,0,1,1,0,0,1593,0,1,606,0,0,0,0,0,43,2,112,0,3,167,1,1201,0,1,216,1,1,1,1,1,654
180,0,0,1,0,1,1,0,0,1602,0,1,612,0,0,0,0,0,43,2,112,0,3,167,1,1217,0,1,217,1,1,1,1,1,660
181,0,0,1,0,1,1,0,0,1603,0,1,612,0,0,0,0,0,43,2,112,0,3,167,1,1225,0,1,217,1,1,1,1,1,661
182,0,0,1,0,1,1,0,0,1607,0,1,612,0,0,0,0,0,44,2,113,0,3,168,1,1229,0,1,218,1,1,1,1,1,665
183,0,0,1,0,1,1,0,0,1614,0,1,616,0,0,0,0,0,45,2,113,0,3,169,1,1233,0,1,218,1,1,1,1,1,668
184,0,0,1,0,1,1,0,0,1623,0,1,616,0,0,0,0,0,46,2,115,0,3,170,1,1239,0,1,218,1,1,1,1,1,669
185,0,0,1,0,1,1,0,0,1633,0,1,618,0,0,0,0,0,47,2,116,0,3,170,1,1243,0,1,220,1,1,1,1,1,672
186,0,0,1,0,1,1,0,0,1638,0,1,621,0,0,0,0,0,47,2,117,0,3,171,1,1253,0,1,220,1,1,1,1,1,674
187,0,0,1,0,1,1,0,0,1642,0,1,622,0,0,0,0,0,47,2,117,0,3,171,1,1261,0,1,220,1,1,1,1,1,675
188,0,0,1,0,1,1,0,0,1653,0,1,624,0,0,0,0,0,47,3,117,0,3,171,1,1270,0,1,222,1,1,1,1,1,675
189,0,0,1,0,1,1,0,0,1656,0,1,624,0,0,0,0,0,47,3,117,0,3,172,1,1274,0,1,224,1,1,1,1,1,678
190,0,0,1,0,1,1,0,0,1663,0,1,629,0,0,0,0,0,47,3,117,0,3,173,1,1282,0,1,224,1,1,1,1,1,680
191,0,0,1,0,1,1,0,0,1671,0,1,631,0,0,0,0,0,47,3,118,0,3,174,1,1292,0,1,225,1,1,1,1,1,685
192,0,0,1,0,1,1,0,0,1681,0,1,631,0,0,0,0,0,48,3,119,0,3,174,1,1301,0,1,225,1,1,1,1,1,686
