step,SMILES,obj_calls,obj_value,improver,success_obj_computation,obj_computation_time,silly_walks
-1,CC(=O)Oc1ccccc1C(=O)O,0,0.0,,True,0.0005319118499755859,0.0
0,CC(=O)Oc1c(F)cccc1C(=O)O,1,0.0,True,True,0.0005369186401367188,0.0
1,CC(=O)Oc1c(O)cccc1C(=O)O,2,0.0,True,True,0.0005412101745605469,0.0
1,CC(=O)Oc1c(C(=O)O)ccc(F)c1F,3,0.0,True,True,0.0005791187286376953,0.0
2,CC(=O)Oc1c(C)cccc1C(=O)O,4,0.0,True,True,0.000537872314453125,0.0
2,CC(=O)Oc1c(F)cccc1C(=O)ON,5,0.0,True,True,0.0005679130554199219,0.0
2,CC(=O)Oc1c(O)cccc1C(=O)OO,6,0.0,True,True,0.0005679130554199219,0.0
2,CC(=O)Oc1cc(F)ccc1C(=O)O,7,0.0,True,True,0.0005381107330322266,0.0
3,CC(=O)Oc1ccc(O)cc1C(=O)O,8,0.0,True,True,0.0005347728729248047,0.0
3,CCC(=O)Oc1c(F)cccc1C(=O)O,9,0.0,True,True,0.0005631446838378906,0.0
3,COc1cccc(C(=O)O)c1OC(C)=O,10,0.0,True,True,0.0005640983581542969,0.0
3,CC(=O)Oc1c(C(=O)OO)ccc(F)c1F,11,0.0,True,True,0.0006108283996582031,0.0
3,CC(=O)Oc1c(C(=O)O)ccc(O)c1C,12,0.0,True,True,0.0005705356597900391,0.0
3,NOC(=O)c1cccc(F)c1OC(=O)CO,13,0.0,True,True,0.0005972385406494141,0.0
3,CC(=O)Oc1ccccc1C(=O)OO,14,0.0,True,True,0.0005295276641845703,0.0
3,CC(=O)Oc1cc(F)c(N)cc1C(=O)O,15,0.0,True,True,0.0005743503570556641,0.0
4,CC(=O)Oc1cccc(O)c1C(=O)O,16,0.0,True,True,0.0013477802276611328,0.0
4,NCC(=O)Oc1c(F)cccc1C(=O)O,17,0.0,True,True,0.0005595684051513672,0.0
4,CC(=O)Oc1c(O)cc(F)cc1C(=O)O,18,0.0,True,True,0.0005645751953125,0.0
4,CC(=O)Oc1c(C(=O)O)cc(C)c(F)c1F,19,0.0,True,True,0.0005955696105957031,0.0
4,CC(=O)Oc1c(C)cc(F)cc1C(=O)O,20,0.0,True,True,0.0005586147308349609,0.0
4,CC(=O)Oc1ccccc1C(=O)ON,21,0.0,True,True,0.0005309581756591797,0.0
4,CCC(=O)Oc1c(O)cccc1C(=O)OO,22,0.0,True,True,0.0006089210510253906,0.0
4,CC(=O)Oc1cc(F)ccc1C(=O)ON,23,0.0,True,True,0.0005698204040527344,0.0
4,CC(=O)Oc1cc2c(cc1C(=O)O)O2,24,0.0,True,True,0.0005738735198974609,0.0
4,CCC(=O)Oc1ccccc1C(=O)O,25,0.0,True,True,0.0005443096160888672,0.0
5,NCC(=O)Oc1ccccc1C(=O)O,26,0.0,True,True,0.0005588531494140625,0.0
5,CNOC(=O)c1ccc(F)cc1OC(C)=O,27,0.0,True,True,0.0007224082946777344,0.0
5,CCC(=O)Oc1c(O)cccc1C(=O)O,28,0.0,True,True,0.0005979537963867188,0.0
5,CC(=O)Oc1cc(N)ccc1C(=O)ON,29,0.0,True,True,0.0005996227264404297,0.0
5,CC(=O)Oc1ccc(F)cc1C(=O)O,30,0.0,True,True,0.0005419254302978516,0.0
5,CC(=O)Oc1cc(F)c(C)cc1C(=O)O,31,0.0,True,True,0.0005693435668945312,0.0
5,COc1cc(F)cc(C(=O)O)c1OC(C)=O,32,0.0,True,True,0.0006005764007568359,0.0
5,COC(=O)c1cccc(F)c1OC(=O)CN,33,0.0,True,True,0.0006015300750732422,0.0
5,COc1cccc(OC(C)=O)c1C(=O)O,34,0.0,True,True,0.0005660057067871094,0.0
5,CC(=O)Oc1ccc(N)cc1C(=O)O,35,0.0,True,True,0.0005373954772949219,0.0
6,CC(=O)Oc1cccc(N)c1C(=O)O,36,0.0,True,True,0.0005335807800292969,0.0
6,CC(=O)Oc1c(CO)cc(F)cc1C(=O)O,37,0.0,True,True,0.0005915164947509766,0.0
6,NOC(=O)c1ccccc1OC(=O)CO,38,0.0,True,True,0.0005612373352050781,0.0
6,CCC(=O)Oc1c(O)cc(F)cc1C(=O)OO,39,0.0,True,True,0.0006365776062011719,0.0
6,CC(=O)Oc1c(C(=O)ON)ccc(F)c1F,40,0.0,True,True,0.0005991458892822266,0.0
6,CC(=O)Oc1cc(O)ccc1C(=O)O,41,0.0,True,True,0.0005331039428710938,0.0
6,C=CC(=O)Oc1ccccc1C(=O)O,42,0.0,True,True,0.0005283355712890625,0.0
6,CC(=O)Oc1c(F)cc(C)cc1C(=O)O,43,0.0,True,True,0.0005674362182617188,0.0
6,Cc1ccc(OC(=O)CN)c(C(=O)O)c1,44,0.0,True,True,0.0005550384521484375,0.0
6,CC(C)C(=O)Oc1c(O)cccc1C(=O)O,45,0.0,True,True,0.0006029605865478516,0.0
7,CC(=O)Oc1cccc(F)c1C(=O)O,46,0.0,True,True,0.0006632804870605469,0.0
7,C#CC(=O)Oc1ccccc1C(=O)O,47,0.0,True,True,0.0005295276641845703,0.0
7,NCC(=O)Oc1cccc(O)c1C(=O)O,48,0.0,True,True,0.0005710124969482422,0.0
7,CNOC(=O)c1ccc(F)c(F)c1OC(C)=O,49,0.0,True,True,0.0006351470947265625,0.0
7,CCC(=O)Oc1c(O)cc(O)cc1C(=O)O,50,0.0,True,True,0.0007724761962890625,0.0
7,CC(=O)Oc1cc(N)ccc1C(=O)O,51,0.0,True,True,0.0005605220794677734,0.0
7,CC(=O)Oc1ccc(F)cc1C(=O)ON,52,0.0,True,True,0.0005657672882080078,0.0
7,COC(=O)c1cc(C)c(F)cc1OC(C)=O,53,0.0,True,True,0.0005972385406494141,0.0
7,COc1cc(F)cc(C(=O)O)c1OC(=O)CN,54,0.0,True,True,0.0006272792816162109,0.0
7,COC(=O)c1ccccc1OC(=O)CN,55,0.0,True,True,0.0005583763122558594,0.0
8,CC(=O)Oc1ccc(C)cc1C(=O)O,56,0.0,True,True,0.0005304813385009766,0.0
8,O=C(CO)Oc1ccc(F)cc1C(=O)O,57,0.0,True,True,0.0005609989166259766,0.0
8,CC(=O)Oc1cc(F)c(CF)cc1C(=O)O,58,0.0,True,True,0.0005948543548583984,0.0
8,COc1c(F)c(F)cc(C(=O)O)c1OC(C)=O,59,0.0,True,True,0.0006265640258789062,0.0
8,COC(=O)c1cccc(F)c1OC(C)=O,60,0.0,True,True,0.0005705356597900391,0.0
8,CC(=O)Oc1cccc(OCO)c1C(=O)O,61,0.0,True,True,0.0008304119110107422,0.0
8,CNc1ccc(OC(C)=O)c(C(=O)O)c1,62,0.0,True,True,0.0005590915679931641,0.0
8,CC(=O)Oc1cc(C)cc(N)c1C(=O)O,63,0.0,True,True,0.0005631446838378906,0.0
8,CC(=O)Oc1c(C(=O)O)cc(F)cc1C(C)O,64,0.0,True,True,0.0006382465362548828,0.0
8,O=C(CO)Oc1ccccc1C(=O)O,65,0.0,True,True,0.0005269050598144531,0.0
9,CC(=O)Oc1cc(C)ccc1C(=O)O,66,0.0,True,True,0.0005304813385009766,0.0
9,NCC(=O)Oc1ccc(N)cc1C(=O)O,67,0.0,True,True,0.0005605220794677734,0.0
9,CNc1cccc(OC(C)=O)c1C(=O)O,68,0.0,True,True,0.0007727146148681641,0.0
9,CC(=O)Oc1c(CO)cccc1C(=O)O,69,0.0,True,True,0.0008478164672851562,0.0
9,Cc1ccc(C(=O)ON)c(OC(=O)CO)c1,70,0.0,True,True,0.0006377696990966797,0.0
9,CC(=O)Oc1c(O)cc(F)cc1C(=O)OO,71,0.0,True,True,0.0005946159362792969,0.0
9,CC(=O)Oc1c(C(=O)ON)cc(N)c(F)c1F,72,0.0,True,True,0.0007770061492919922,0.0
9,O=C(CO)Oc1cc(O)ccc1C(=O)O,73,0.0,True,True,0.000637054443359375,0.0
9,C=CC(=O)Oc1ccc(C)cc1C(=O)O,74,0.0,True,True,0.0005643367767333984,0.0
9,Cc1cc(F)c(OC(=O)CN)c(C(=O)O)c1,75,0.0,True,True,0.0005848407745361328,0.0
10,NC1COc2cc(F)cc(C(=O)O)c2OC1=O,76,0.0,True,True,0.0009088516235351562,0.0
10,COC(=O)c1ccc(F)cc1OC(C)=O,77,0.0,True,True,0.0005719661712646484,0.0
10,CC(=O)Oc1cc(F)c(F)cc1C(=O)ON,78,0.0,True,True,0.000606536865234375,0.0
10,CC(=O)Oc1cc(N)cc(O)c1C(=O)O,79,0.0,True,True,0.0007176399230957031,0.0
10,CCC(=O)Oc1ccc(O)cc1C(=O)O,80,0.0,True,True,0.0005624294281005859,0.0
10,CNOC(=O)c1cccc(F)c1OC(C)=O,81,0.0,True,True,0.0006396770477294922,0.0
10,COc1cccc(OC(=O)CN)c1C(=O)O,82,0.0,True,True,0.0006489753723144531,0.0
10,C#CC(=O)Oc1cc(F)ccc1C(=O)O,83,0.0,True,True,0.0006425380706787109,0.0
10,CC(=O)Oc1cc(N)cc(F)c1C(=O)O,84,0.0,True,True,0.0005676746368408203,0.0
10,CC(C)C(=O)Oc1c(O)cc(N)cc1C(=O)O,85,0.0,True,True,0.0006449222564697266,0.0
11,CC(=O)Oc1cccc(C)c1C(=O)O,86,0.0,True,True,0.0005278587341308594,0.0
11,CC(=O)Oc1cc(F)cc(OCO)c1C(=O)O,87,0.0,True,True,0.0006270408630371094,0.0
11,COC(=O)c1ccccc1OC(C)=O,88,0.0,True,True,0.00052642822265625,0.0
11,CC(=O)Oc1c(C(=O)O)cc(F)c(F)c1O,89,0.0,True,True,0.0005946159362792969,0.0
