history_data,total,silly_walks,smiles
CC(=O)Oc1ccccc1C(=O)O|AddA-5|AddA-30|AddA-43|AddA-64|AddA-68|AddA-36|AddA-58|AddA-4|AddA-84|AddA-4|AddA-12,0.0,0.0,CCOC(=O)c1c(O)c(F)cc(OC)c1OC(=O)CNC(C)CC
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-4|AddA-5|AddA-36|RmA-7|AddA-56|RmA-4|AddA-28|AddA-23|RmA-13|AddA-38|RmA-16,0.0,0.0,COCc1c(F)cc(CO)cc1OCCCN
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-31|AddA-5|RmA-15|RmA-0|RmA-13|AddA-54|AddA-4|AddA-9|RmA-9|RmA-11,0.0,0.0,CC(N)C(=O)Oc1ccccc1CO
CC(=O)Oc1ccccc1C(=O)O|AddA-31|AddA-38|AddA-5|RmA-15|AddA-4|AddA-4|AddA-6|ChB-1878|AddA-68|RmA-13|AddA-4|AddA-72,0.0,0.0,CCC(=O)c1cc(O)c(F)cc1OCCNCC(C)=O
CC(=O)Oc1ccccc1C(=O)O|AddA-32|AddA-38|AddA-27|RmA-2|AddA-4|RmA-15|RmA-6|AddA-30|AddA-11,0.0,0.0,CC(F)COc1cc(O)c(CO)cc1C=O
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-4|AddA-5|AddA-36|RmA-7|AddA-56|RmA-4|AddA-28|AddA-23|RmA-13|AddA-66|RmA-8,0.0,0.0,COCc1c(F)cccc1OCCC(N)CO
CC(=O)Oc1ccccc1C(=O)O|AddA-31|AddA-38|AddA-5|RmA-15|AddA-4|AddA-4|AddA-6|ChB-1878|AddA-68|RmA-13|RmA-17|RmA-15,0.0,0.0,CCNCCOc1cc(F)c(O)cc1C=O
CC(=O)Oc1ccccc1C(=O)O|AddA-5|AddA-30|AddA-43|AddA-4|AddA-4|AddA-6|RmA-0|AddA-12|RmA-7|AddA-4|AddA-6,0.0,0.0,O=C(OCCO)c1cccc(O)c1OCCNCCO
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-6|AddA-33|AddA-4|RmA-13|AddA-60|AddA-64|RmA-13|AddA-51|AddA-72|AddA-5|AddA-8,0.0,0.0,COC(=O)c1cc(F)c(N(C)C)cc1OCCOCCN
CC(=O)Oc1ccccc1C(=O)O|AddA-5|AddA-30|AddA-43|AddA-64|AddA-68|AddA-36|AddA-58|AddA-4|AddA-84|AddA-4|AddA-8,0.0,0.0,CCOC(=O)c1c(O)c(F)cc(OC)c1OC(=O)CNCC(C)C
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-4|AddA-5|AddA-36|RmA-7|AddA-56|RmA-4|AddA-28|AddA-23|RmA-13|AddA-38|RmA-0,0.0,0.0,CC(N)CCOc1cc(CO)cc(F)c1CO
CC(=O)Oc1ccccc1C(=O)O|AddA-31|AddA-38|AddA-5|RmA-15|AddA-4|AddA-4|AddA-6|ChB-1878|AddA-68|RmA-13|AddA-4|AddA-32,0.0,0.0,CCC(=O)c1cc(OC)c(F)cc1OCCNCC=O
CC(=O)Oc1ccccc1C(=O)O|AddA-32|AddA-38|AddA-27|RmA-2|AddA-4|RmA-15|RmA-6|AddA-30|AddA-8,0.0,0.0,CC(C)COc1cc(O)c(CO)cc1C=O
CC(=O)Oc1ccccc1C(=O)O|AddA-31|AddA-38|AddA-5|RmA-15|AddA-4|AddA-4|AddA-6|ChB-1878|AddA-68|RmA-13|RmA-17|AddA-48,0.0,0.0,CCNCCOc1cc(F)c(OC)cc1C(C)=O
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-6|AddA-33|AddA-4|RmA-13|AddA-60|AddA-64|RmA-13|AddA-51|AddA-72|AddA-5|AddA-48,0.0,0.0,CNCCOCCOc1cc(NC)c(F)cc1C(=O)OC
CC(=O)Oc1ccccc1C(=O)O|AddA-5|AddA-30|AddA-43|AddA-64|AddA-68|AddA-36|AddA-58|AddA-4|AddA-84|AddA-4|AddA-16,0.0,0.0,CCCN(C)CC(=O)Oc1c(OC)cc(F)c(O)c1C(=O)OCC
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-31|AddA-5|RmA-15|RmA-0|RmA-13|AddA-54|AddA-4|AddA-9|RmA-9|RmA-4,0.0,0.0,CC(N)COc1cccc(F)c1CO
CC(=O)Oc1ccccc1C(=O)O|AddA-32|AddA-38|AddA-27|RmA-2|AddA-4|RmA-15|RmA-6|AddA-30|RmA-10,0.0,0.0,CCCOc1cc(O)c(C)cc1C=O
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-4|AddA-5|AddA-36|RmA-7|AddA-56|RmA-4|AddA-28|AddA-23|RmA-13|AddA-66|AddA-37,0.0,0.0,COCc1c(F)cc(CN)cc1OCCC(N)CO
CC(=O)Oc1ccccc1C(=O)O|AddA-31|AddA-38|AddA-5|RmA-15|AddA-4|AddA-4|AddA-6|ChB-1878|AddA-68|RmA-13|RmA-17|AddA-64,0.0,0.0,CCNCCOc1cc(F)c(O)cc1C(=O)CC
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-6|AddA-33|AddA-4|RmA-13|AddA-60|AddA-64|RmA-13|AddA-51|AddA-72|AddA-5|AddA-70,0.0,0.0,CNc1cc(OCCOCCN)c(C(=O)OCO)cc1F
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-31|AddA-5|RmA-15|RmA-0|RmA-13|AddA-54|AddA-4|AddA-9|RmA-9|ChB-1809,0.0,0.0,CC(N)C(=O)Oc1cccc(F)c1C=O
CC(=O)Oc1ccccc1C(=O)O|AddA-31|AddA-38|AddA-5|RmA-15|AddA-4|AddA-4|AddA-6|ChB-1878|AddA-68|RmA-13|AddA-4|RmA-7,0.0,0.0,CCC(=O)c1ccc(F)cc1OCCNCC=O
CC(=O)Oc1ccccc1C(=O)O|AddA-32|AddA-38|AddA-27|RmA-2|AddA-4|RmA-15|RmA-6|AddA-30|AddA-56,0.0,0.0,CCCOc1cc(O)c(CO)cc1C(C)=O
