history_data,total,silly_walks,smiles
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-42|AddA-4|AddA-32|AddA-4|AddA-10|AddA-74|AddA-16|AddA-12|RmA-19|AddA-68|AddA-88,0.0,0.0,CCc1c(C)c(C)c(O)c(C(=O)O)c1OC(=O)CCC(C)(C)O
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|ChB-1406|AddA-40|AddA-64|AddA-50|RmA-15,0.0,0.0,C=CC(=O)Oc1cc(O)c(C)c(O)c1COC
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|RmA-19|RmA-15,0.0,0.0,CCOc1c(OC)c(CC)cc(C(=O)O)c1OCC=O
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|AddA-44|RmA-3|AddA-60|AddA-12|ChB-1406,0.0,0.0,C=CC(C)Oc1cc(O)cc(C)c1C(=O)OC
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-60|AddA-4|AddA-44|AddA-74,0.0,0.0,CCCc1cccc(OC(=O)CC)c1C(=O)OCO
CC(=O)Oc1ccccc1C(=O)O|AddA-5|AddA-30|AddA-60|AddA-42,0.0,0.0,COC(=O)c1cccc(OO)c1OC(=O)CN
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-42|AddA-22|AddA-4|ChB-1784|RmA-11|AddA-4,0.0,0.0,CCCCc1cc(O)cc(OCC=O)c1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-32|AddA-60|AddA-20|AddA-36|AddA-4|AddA-4|AddA-50|ChB-1406|AddA-84|AddA-26,0.0,0.0,C=CCCc1c(O)cc(C(=O)OCO)c(OC(C)=O)c1OCC
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-36|AddA-6|AddA-6|AddA-52|RmA-10|AddA-26|RmA-4|AddA-34|RmA-3|AddA-6,0.0,0.0,Cc1c(CO)ccc(OC(O)CCO)c1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-34|AddA-6|AddA-28|AddA-64|AddA-54|AddA-42|ChB-1484|RmA-10|RmA-6|RmA-12|AddA-24,0.0,0.0,COc1cc2c(C)c(O)cc(C=O)c2oc1=O
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-42|AddA-4|AddA-32|AddA-4|AddA-10|AddA-74|AddA-16|AddA-12|RmA-19|AddA-68|AddA-82,0.0,0.0,Cc1c(C)c(O)c(C(=O)O)c(OC(=O)CCC(C)(C)OO)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|ChB-1406|AddA-40|AddA-64|AddA-50|RmA-0,0.0,0.0,COC(=O)c1c(OC(C)=O)cc(O)c(C)c1O
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|RmA-19|AddA-28,0.0,0.0,CCOc1c(CC)cc(C(=O)OO)c(OCC=O)c1OCC
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|AddA-44|RmA-3|AddA-60|AddA-12|AddA-42,0.0,0.0,CCC(C)Oc1cc(O)c(O)c(C)c1C(=O)OC
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-42|AddA-4|AddA-32|AddA-4|AddA-10|AddA-74|AddA-16|AddA-12|RmA-19|AddA-4|AddA-80,0.0,0.0,CCc1c(C)c(O)c(C(=O)O)c(OC(=O)CCC(C)OC)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|AddA-36|AddA-6,0.0,0.0,COc1c(C(C)C)cc(C(=O)OO)c(OC(=O)C=O)c1OCCO
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-42|AddA-22|AddA-4|ChB-1784|RmA-11|AddA-6,0.0,0.0,O=CCOc1cc(O)cc(CCCO)c1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-32|AddA-60|AddA-20|AddA-36|AddA-4|AddA-4|AddA-50|ChB-1406|AddA-84|AddA-8,0.0,0.0,C=C(C)CCc1ccc(C(=O)OCO)c(OC(C)=O)c1OCC
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-36|AddA-6|AddA-6|AddA-52|RmA-10|AddA-26|RmA-4|AddA-34|RmA-3|ChB-1613,0.0,0.0,Cc1ccc(OC(=O)CCO)c(C(=O)O)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-34|AddA-6|AddA-28|AddA-64|AddA-54|AddA-42|ChB-1484|RmA-10|RmA-6|RmA-12|AddA-32,0.0,0.0,COc1cc(C=O)c2oc(=O)c(OC)cc2c1
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|ChB-1406|AddA-40|AddA-64|AddA-50|AddA-8,0.0,0.0,C=C(C)C(=O)Oc1cc(O)c(C)c(O)c1C(=O)OC
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|RmA-19|AddA-5,0.0,0.0,CCc1cc(C(=O)OO)c(OCC=O)c(OCCN)c1OC
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|AddA-44|RmA-3|AddA-60|AddA-12|AddA-68,0.0,0.0,CCOC(=O)c1c(C)cc(O)cc1OC(C)CC
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-42|AddA-4|AddA-32|AddA-4|AddA-10|AddA-74|AddA-16|AddA-12|RmA-19|AddA-4|ChB-1900,0.0,0.0,CCc1c(C)c(O)c(C(=O)O)c(OC(=O)CCC(C)=O)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|AddA-36|RmA-14,0.0,0.0,CCOc1c(OC(=O)C=O)c(C(=O)O)cc(C(C)C)c1OC
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-42|AddA-22|AddA-4|ChB-1784|RmA-11|AddA-5,0.0,0.0,NCCCc1cc(O)cc(OCC=O)c1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-32|AddA-60|AddA-20|AddA-36|AddA-4|AddA-4|AddA-50|ChB-1406|AddA-84|RmA-17,0.0,0.0,C=CCCc1ccc(C(=O)OCO)c(OCC)c1OCC
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-36|AddA-6|AddA-6|AddA-52|RmA-10|AddA-26|RmA-4|AddA-34|RmA-3|AddA-60,0.0,0.0,COC(=O)c1c(OC(O)CCO)ccc(C)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-34|AddA-6|AddA-28|AddA-64|AddA-54|AddA-42|ChB-1484|RmA-10|RmA-6|RmA-12|AddA-6,0.0,0.0,O=Cc1cc(O)cc2cc(OCO)c(=O)oc12
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-42|AddA-4|AddA-32|AddA-4|AddA-10|AddA-74|AddA-16|AddA-12|RmA-19|AddA-68|AddA-4,0.0,0.0,CCc1c(C)c(O)c(C(=O)O)c(OC(=O)CCC(C)(C)O)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|ChB-1406|AddA-40|AddA-64|AddA-50|RmA-8,0.0,0.0,C=CC(=O)Oc1ccc(C)c(O)c1C(=O)OC
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|RmA-19|AddA-40,0.0,0.0,CCCc1cc(C(=O)OO)c(OCC=O)c(OCC)c1OC
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|AddA-44|RmA-3|AddA-60|AddA-12|AddA-48,0.0,0.0,CCc1cc(O)cc(OC(C)CC)c1C(=O)OC
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-42|AddA-4|AddA-32|AddA-4|AddA-10|AddA-74|AddA-16|AddA-12|RmA-19|AddA-4|AddA-4,0.0,0.0,CCCc1c(C)c(O)c(C(=O)O)c(OC(=O)CCC(C)O)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|AddA-36|AddA-78,0.0,0.0,CCOc1c(OC(=O)C=O)c(C(=O)OO)cc(C(C)CO)c1OC
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-32|AddA-60|AddA-20|AddA-36|AddA-4|AddA-4|AddA-50|ChB-1406|AddA-84|AddA-88,0.0,0.0,C=CCCc1ccc(C(=O)OCO)c(OC(C)=O)c1OCCC
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-36|AddA-6|AddA-6|AddA-52|RmA-10|AddA-26|RmA-4|AddA-34|RmA-3|AddA-5,0.0,0.0,Cc1c(CN)ccc(OC(O)CCO)c1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-34|AddA-6|AddA-28|AddA-64|AddA-54|AddA-42|ChB-1484|RmA-10|RmA-6|RmA-12|AddA-38,0.0,0.0,COc1cc2cc(O)c(O)c(C=O)c2oc1=O
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|RmA-19|RmA-20,0.0,0.0,CCOc1c(C(=O)OO)cc(CC)c(OC)c1OCC
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|AddA-44|RmA-3|AddA-60|AddA-12|RmA-8,0.0,0.0,CCC(C)Oc1cccc(C)c1C(=O)OC
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|AddA-36|AddA-5,0.0,0.0,COc1c(C(C)C)cc(C(=O)OO)c(OC(=O)C=O)c1OCCN
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-32|AddA-60|AddA-20|AddA-36|AddA-4|AddA-4|AddA-50|ChB-1406|AddA-84|AddA-68,0.0,0.0,C=CCCc1ccc(C(=O)OCO)c(OC(=O)CC)c1OCC
CC(=O)Oc1ccccc1C(=O)O|AddA-34|AddA-6|AddA-28|AddA-64|AddA-54|AddA-42|ChB-1484|RmA-10|RmA-6|RmA-12|AddA-18,0.0,0.0,COc1c(O)c2cc(O)cc(C=O)c2oc1=O
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-42|AddA-4|AddA-32|AddA-4|AddA-10|AddA-74|AddA-16|AddA-12|RmA-19|AddA-68|AddA-80,0.0,0.0,COC(C)(C)CCC(=O)Oc1c(C)c(C)c(C)c(O)c1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|RmA-19|AddA-42,0.0,0.0,CCOc1c(OC)c(CCO)cc(C(=O)OO)c1OCC=O
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|AddA-44|RmA-3|AddA-60|AddA-12|AddA-16,0.0,0.0,CCC(CC)Oc1cc(O)cc(C)c1C(=O)OC
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-42|AddA-4|AddA-32|AddA-4|AddA-10|AddA-74|AddA-16|AddA-12|RmA-19|AddA-4|AddA-6,0.0,0.0,Cc1c(O)c(C(=O)O)c(OC(=O)CCC(C)O)c(C)c1CCO
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|AddA-36|AddA-4,0.0,0.0,CCCOc1c(OC(=O)C=O)c(C(=O)OO)cc(C(C)C)c1OC
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-32|AddA-60|AddA-20|AddA-36|AddA-4|AddA-4|AddA-50|ChB-1406|AddA-84|RmA-12,0.0,0.0,C=CCCc1ccc(C(=O)OC)c(OC(C)=O)c1OCC
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-42|AddA-4|AddA-32|AddA-4|AddA-10|AddA-74|AddA-16|AddA-12|RmA-19|AddA-68|AddA-40,0.0,0.0,COC(=O)c1c(O)c(C)c(C)c(C)c1OC(=O)CCC(C)(C)O
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|ChB-1406|AddA-40|AddA-64|AddA-50|AddA-36,0.0,0.0,C=CC(=O)Oc1cc(OC)c(C)c(O)c1C(=O)OC
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|RmA-19|AddA-80,0.0,0.0,CCOc1c(OC)c(CC)cc(C(=O)OO)c1OCC(C)=O
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-32|AddA-60|AddA-20|AddA-36|AddA-4|AddA-4|AddA-50|ChB-1406|AddA-84|AddA-90,0.0,0.0,C=CCCc1ccc(C(=O)OCO)c(OC(C)=O)c1OCCO
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|AddA-44|RmA-3|AddA-60|AddA-12|AddA-5,0.0,0.0,COC(=O)c1c(C)cc(O)cc1OC(C)CCN
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-42|AddA-4|AddA-32|AddA-4|AddA-10|AddA-74|AddA-16|AddA-12|RmA-19|AddA-4|AddA-22,0.0,0.0,CCc1c(C)c(OC(=O)CCC(C)O)c(C(=O)O)c(O)c1CO
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|AddA-36|RmA-7,0.0,0.0,CCOc1c(OCC=O)c(C(=O)OO)cc(C(C)C)c1OC
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-42|AddA-22|AddA-4|ChB-1784|RmA-11|RmA-15,0.0,0.0,CCCc1cc(O)cc(OCC=O)c1CO
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-32|AddA-60|AddA-20|AddA-36|AddA-4|AddA-4|AddA-50|ChB-1406|AddA-84|AddA-4,0.0,0.0,CC=CCCc1ccc(C(=O)OCO)c(OC(C)=O)c1OCC
CC(=O)Oc1ccccc1C(=O)O|AddA-34|AddA-6|AddA-28|AddA-64|AddA-54|AddA-42|ChB-1484|RmA-10|RmA-6|RmA-12|AddA-34,0.0,0.0,COc1cc2cc(OO)cc(C=O)c2oc1=O
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-42|AddA-4|AddA-32|AddA-4|AddA-10|AddA-74|AddA-16|AddA-12|RmA-19|AddA-68|AddA-90,0.0,0.0,Cc1c(C)c(CO)c(OC(=O)CCC(C)(C)O)c(C(=O)O)c1O
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|ChB-1406|AddA-40|AddA-64|AddA-50|AddA-44,0.0,0.0,C=CC(=O)Oc1cc(O)c(CC)c(O)c1C(=O)OC
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|AddA-44|RmA-3|AddA-60|AddA-12|AddA-6,0.0,0.0,COC(=O)c1c(C)cc(O)cc1OC(C)CCO
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-42|AddA-4|AddA-32|AddA-4|AddA-10|AddA-74|AddA-16|AddA-12|RmA-19|AddA-4|AddA-5,0.0,0.0,Cc1c(O)c(C(=O)O)c(OC(=O)CCC(C)O)c(C)c1CCN
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|AddA-36|AddA-76,0.0,0.0,CCOc1c(OC(=O)C=O)c(C(=O)OO)cc(C(C)CC)c1OC
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-42|AddA-22|AddA-4|ChB-1784|RmA-11|AddA-28,0.0,0.0,CCCc1cc(OC)cc(OCC=O)c1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-36|AddA-6|AddA-6|AddA-52|RmA-10|AddA-26|RmA-4|AddA-34|RmA-3|AddA-4,0.0,0.0,CCc1ccc(OC(O)CCO)c(C(=O)O)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-34|AddA-6|AddA-28|AddA-64|AddA-54|AddA-42|ChB-1484|RmA-10|RmA-6|RmA-12|AddA-26,0.0,0.0,COc1cc2c(O)c(O)cc(C=O)c2oc1=O
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-42|AddA-4|AddA-32|AddA-4|AddA-10|AddA-74|AddA-16|AddA-12|RmA-19|AddA-68|RmA-5,0.0,0.0,Cc1cc(C(=O)O)c(OC(=O)CCC(C)(C)O)c(C)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|ChB-1406|AddA-40|AddA-64|AddA-50|AddA-74,0.0,0.0,C=CC(=O)Oc1cc(O)c(C)c(O)c1C(=O)OCO
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|AddA-36|AddA-92,0.0,0.0,CCOc1c(C(C)C)cc(C(=O)OO)c(OC(=O)C=O)c1OCC
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-42|AddA-22|AddA-4|ChB-1784|RmA-11|RmA-6,0.0,0.0,CCCc1cccc(OCC=O)c1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-34|AddA-6|AddA-28|AddA-64|AddA-54|AddA-42|ChB-1484|RmA-10|RmA-6|RmA-12|AddA-4,0.0,0.0,CCOc1cc2cc(O)cc(C=O)c2oc1=O
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|AddA-44|RmA-3|AddA-60|AddA-12|AddA-36,0.0,0.0,CCC(C)Oc1cc(OC)cc(C)c1C(=O)OC
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-42|AddA-4|AddA-32|AddA-4|AddA-10|AddA-74|AddA-16|AddA-12|RmA-19|AddA-4|AddA-44,0.0,0.0,CCc1c(C)c(O)c(C(=O)OC)c(OC(=O)CCC(C)O)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|AddA-36|AddA-80,0.0,0.0,CCOc1c(OC(=O)C=O)c(C(=O)OO)cc(C(C)CC)c1OC
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|ChB-1406|AddA-40|AddA-64|AddA-50|AddA-52,0.0,0.0,C=CC(=O)Oc1cc(O)c(C)c(OC)c1C(=O)OC
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|AddA-36|AddA-8,0.0,0.0,COc1c(C(C)C)cc(C(=O)OO)c(OC(=O)C=O)c1OC(C)C
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-32|AddA-60|AddA-20|AddA-36|AddA-4|AddA-4|AddA-50|ChB-1406|AddA-84|AddA-52,0.0,0.0,C=CCCc1ccc(C(=O)OCOC)c(OC(C)=O)c1OCC
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-42|AddA-4|AddA-32|AddA-4|AddA-10|AddA-74|AddA-16|AddA-12|RmA-19|AddA-68|AddA-6,0.0,0.0,Cc1c(O)c(C(=O)O)c(OC(=O)CCC(C)(C)O)c(C)c1CO
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|RmA-19|ChB-1674,0.0,0.0,C=Cc1cc(C(=O)OO)c(OCC=O)c(OCC)c1OC
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|AddA-44|RmA-3|AddA-60|AddA-12|AddA-18,0.0,0.0,CCC(CO)Oc1cc(O)cc(C)c1C(=O)OC
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-42|AddA-4|AddA-32|AddA-4|AddA-10|AddA-74|AddA-16|AddA-12|RmA-19|AddA-4|AddA-21,0.0,0.0,CCc1c(C)c(OC(=O)CCC(C)O)c(C(=O)O)c(O)c1CN
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-42|AddA-22|AddA-4|ChB-1784|RmA-11|AddA-68,0.0,0.0,CCCc1cc(O)cc(OCC=O)c1C(=O)OC
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-36|AddA-6|AddA-6|AddA-52|RmA-10|AddA-26|RmA-4|AddA-34|RmA-3|RmA-7,0.0,0.0,Cc1ccc(OCCCO)c(C(=O)O)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-34|AddA-6|AddA-28|AddA-64|AddA-54|AddA-42|ChB-1484|RmA-10|RmA-6|RmA-12|AddA-44,0.0,0.0,COc1cc2cc(O)cc(C(C)=O)c2oc1=O
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|AddA-44|RmA-3|AddA-60|AddA-12|AddA-4,0.0,0.0,CCCC(C)Oc1cc(O)cc(C)c1C(=O)OC
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-42|AddA-4|AddA-32|AddA-4|AddA-10|AddA-74|AddA-16|AddA-12|RmA-19|AddA-4|AddA-88,0.0,0.0,CCc1c(C)c(O)c(C(=O)O)c(OC(=O)CCC(C)O)c1CC
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|AddA-36|AddA-81,0.0,0.0,CCOc1c(OC(=O)C=O)c(C(=O)OO)cc(C(C)CN)c1OC
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|ChB-1406|AddA-40|AddA-64|AddA-50|AddA-4,0.0,0.0,CC=CC(=O)Oc1cc(O)c(C)c(O)c1C(=O)OC
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|RmA-19|AddA-41,0.0,0.0,CCOc1c(OC)c(CCN)cc(C(=O)OO)c1OCC=O
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|AddA-44|RmA-3|AddA-60|AddA-12|AddA-40,0.0,0.0,CCC(C)Oc1cc(O)c(C)c(C)c1C(=O)OC
CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-42|AddA-4|AddA-32|AddA-4|AddA-10|AddA-74|AddA-16|AddA-12|RmA-19|AddA-4|AddA-76,0.0,0.0,CCc1c(C)c(O)c(C(=O)O)c(OC(=O)CCC(O)CC)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|AddA-36|AddA-77,0.0,0.0,CCOc1c(OC(=O)C=O)c(C(=O)OO)cc(C(C)CN)c1OC
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-32|AddA-60|AddA-20|AddA-36|AddA-4|AddA-4|AddA-50|ChB-1406|AddA-84|AddA-89,0.0,0.0,C=CCCc1ccc(C(=O)OCO)c(OC(C)=O)c1OCCN
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-30|RmA-10|AddA-4|AddA-44|RmA-3|AddA-60|AddA-12|AddA-8,0.0,0.0,COC(=O)c1c(C)cc(O)cc1OC(C)C(C)C
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-34|AddA-60|AddA-46|AddA-66|ChB-1878|AddA-20|AddA-16|AddA-20|AddA-72|AddA-36|AddA-72,0.0,0.0,CCOc1c(OC(=O)C=O)c(C(=O)OO)cc(C(C)(C)C)c1OC
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-42|AddA-22|AddA-4|ChB-1784|RmA-11|AddA-30,0.0,0.0,CCCc1cc(OO)cc(OCC=O)c1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-26|AddA-32|AddA-60|AddA-20|AddA-36|AddA-4|AddA-4|AddA-50|ChB-1406|AddA-84|AddA-70,0.0,0.0,C=CCCc1ccc(C(=O)OCO)c(OC(=O)CO)c1OCC
CC(=O)Oc1ccccc1C(=O)O|AddA-34|AddA-6|AddA-28|AddA-64|AddA-54|AddA-42|ChB-1484|RmA-10|RmA-6|RmA-12|RmA-11,0.0,0.0,COc1cc2cc(O)cc(C)c2oc1=O
